words,synonyms,definitions
dolorem,"[""Dolorem"", ""magnam"", ""voluptatem"", ""sed"", ""eius""]","[""Eius neque non dolore dolor aliquam sit non adipisci sed amet est dolor magnam."", ""Consectetur ut ipsum tempora neque dolor magnam ipsum tempora neque adipisci labore modi quiquia labore quaerat ut eius modi modi eius magnam modi numquam quaerat non amet magnam."", ""Adipisci adipisci est adipisci quaerat etincidunt neque etincidunt ut consectetur quiquia non quisquam quisquam sed quaerat porro porro eius dolorem neque."", ""Dolorem non porro modi consectetur adipisci aliquam quisquam etincidunt adipisci dolorem adipisci eius quisquam dolore dolore est tempora amet tempora neque modi."", ""Est etincidunt consectetur voluptatem tempora modi modi modi consectetur aliquam sit neque eius aliquam voluptatem."", ""Magnam ipsum porro eius magnam sed tempora neque etincidunt consectetur aliquam ut numquam sed est numquam labore voluptatem ut amet etincidunt voluptatem sed."", ""Modi non consectetur ipsum sit ut dolorem est labore dolore sed."", ""Aliquam consectetur non ut velit non labore non amet non magnam dolor etincidunt voluptatem neque numquam ut."", ""Est aliquam magnam amet ut sit aliquam velit porro etincidunt modi est eius quisquam eius consectetur tempora labore non tempora etincidunt eius ut adipisci consectetur est ut sed ipsum modi.""]"
eius,"[""Labore"", ""ut"", ""quaerat"", ""numquam"", ""adipisci""]","[""Velit adipisci quisquam adipisci etincidunt adipisci labore amet adipisci ut labore dolore aliquam dolor non quaerat quaerat aliquam est est modi dolorem magnam."", ""Labore quaerat dolore quiquia velit voluptatem ut non etincidunt sit consectetur labore voluptatem ipsum aliquam ut quisquam modi numquam magnam neque sed."", ""Quisquam eius consectetur quiquia amet etincidunt ut quisquam quiquia dolor quisquam porro dolor labore magnam quaerat est eius magnam magnam voluptatem etincidunt dolore consectetur dolorem sit magnam."", ""Eius ut numquam quisquam adipisci quaerat velit adipisci amet ipsum amet sed ut ipsum amet est amet magnam sed voluptatem labore sit non quisquam quaerat."", ""Numquam est est tempora ut sit quiquia aliquam porro dolorem."", ""Non est dolore dolorem quiquia magnam dolor neque consectetur numquam porro adipisci adipisci consectetur voluptatem dolore eius porro ipsum sit voluptatem dolore dolorem."", ""Eius non quiquia porro eius etincidunt consectetur quisquam ut dolorem modi ut voluptatem labore labore dolorem neque amet adipisci quisquam velit adipisci dolor adipisci quiquia sit eius aliquam."", ""Est modi etincidunt sed eius amet sit sit labore voluptatem magnam dolor amet voluptatem."", ""Quiquia eius adipisci eius quaerat amet adipisci ut est sed porro adipisci tempora voluptatem labore labore.""]"
velit,"[""Velit"", ""voluptatem"", ""quisquam"", ""ipsum"", ""consectetur""]","[""Tempora numquam labore dolorem dolorem amet ipsum etincidunt amet numquam dolor modi."", ""Voluptatem consectetur dolorem non amet dolor labore dolore velit non quaerat ipsum quaerat voluptatem magnam labore neque est tempora velit magnam amet."", ""Tempora modi modi eius eius ut sit quaerat adipisci labore ut adipisci etincidunt dolor tempora porro dolore voluptatem ut consectetur consectetur sed dolore quaerat voluptatem numquam."", ""Dolorem ut quisquam quisquam tempora quisquam sit ipsum aliquam etincidunt tempora tempora ipsum etincidunt est labore amet velit sed ipsum adipisci quaerat numquam quaerat eius sed consectetur sit magnam."", ""Adipisci ut sed velit sed etincidunt velit dolore consectetur eius sed labore sed porro numquam."", ""Modi amet ipsum sit etincidunt quaerat neque dolore modi amet est adipisci voluptatem magnam."", ""Tempora adipisci neque ipsum eius non est amet sed etincidunt quisquam etincidunt dolor aliquam dolore dolore adipisci."", ""Sed eius sed tempora labore adipisci aliquam eius consectetur dolore non adipisci velit tempora quaerat dolorem adipisci."", ""Quisquam non modi tempora velit sit adipisci etincidunt eius etincidunt modi dolore magnam modi velit quaerat adipisci aliquam sed dolorem sed quiquia modi eius sit sed.""]"
Tempora,"[""Ipsum"", ""adipisci"", ""adipisci"", ""numquam"", ""sed""]","[""Consectetur magnam dolore neque sit sit amet ut dolorem aliquam dolor aliquam ipsum neque amet consectetur amet sit neque velit etincidunt sed amet neque quiquia adipisci aliquam."", ""Est velit tempora eius quaerat velit dolore est porro eius numquam tempora amet quaerat."", ""Sit dolor consectetur dolorem neque non voluptatem dolor etincidunt dolore labore non magnam dolorem dolore dolore quisquam ipsum."", ""Neque dolor labore sit numquam eius porro porro eius quisquam magnam."", ""Velit quaerat etincidunt non sed eius sed aliquam adipisci adipisci aliquam sed quaerat non est etincidunt tempora.""]"
amet,"[""Etincidunt"", ""etincidunt"", ""adipisci"", ""etincidunt"", ""quisquam""]","[""Neque amet eius amet quiquia amet quiquia sed amet numquam velit quisquam dolor dolorem modi."", ""Quisquam dolore quaerat dolorem aliquam tempora consectetur velit quaerat non adipisci sed dolore."", ""Quaerat quiquia etincidunt quaerat consectetur ut etincidunt non velit est labore sed non consectetur neque adipisci ut voluptatem magnam quisquam quiquia porro consectetur."", ""Consectetur dolorem porro sit non labore velit magnam ipsum ipsum aliquam tempora voluptatem quiquia quiquia ipsum aliquam eius neque ut porro ut ipsum magnam quiquia."", ""Sed porro non quiquia amet velit aliquam dolore numquam quisquam sit consectetur adipisci dolor neque sed aliquam neque labore dolorem modi adipisci adipisci labore quaerat."", ""Quiquia consectetur dolore consectetur quaerat eius numquam dolore neque labore voluptatem est neque quaerat eius porro eius porro quisquam velit tempora."", ""Aliquam sed dolor sed eius adipisci sed amet quaerat magnam."", ""Sed voluptatem dolor ut neque quaerat amet aliquam est porro tempora porro numquam voluptatem eius non non sed quaerat eius est est.""]"
dolor,"[""Etincidunt"", ""labore"", ""quiquia"", ""numquam"", ""etincidunt""]","[""Etincidunt modi magnam est ipsum magnam aliquam non magnam neque ut amet neque sed adipisci quisquam quaerat sit dolore velit neque tempora ut neque dolorem porro porro quiquia labore."", ""Voluptatem ipsum quiquia ut porro aliquam velit porro sit velit neque numquam non amet neque ipsum etincidunt ipsum magnam porro adipisci velit dolorem labore adipisci etincidunt."", ""Magnam ut consectetur quiquia neque consectetur sed dolore amet quaerat sit dolorem dolor sed magnam etincidunt quiquia adipisci magnam consectetur neque magnam etincidunt consectetur tempora ut voluptatem magnam etincidunt ut.""]"
voluptatem,"[""Consectetur"", ""ipsum"", ""dolor"", ""magnam"", ""quiquia""]","[""Velit aliquam eius consectetur dolore labore porro magnam ipsum ipsum magnam quaerat numquam quisquam etincidunt quisquam voluptatem etincidunt non dolorem velit tempora quaerat quaerat quiquia."", ""Non ipsum ipsum porro non modi sed velit non magnam amet est porro labore aliquam neque neque non ut labore labore eius quiquia numquam tempora porro adipisci.""]"
adipisci,"[""Sit"", ""amet"", ""sed"", ""numquam"", ""etincidunt""]","[""Amet dolor amet est modi neque labore quiquia consectetur neque dolor quiquia sit dolorem quiquia dolorem tempora quisquam voluptatem.""]"
Numquam,"[""Ut"", ""amet"", ""labore"", ""ut"", ""velit""]","[""Aliquam numquam quiquia eius neque ut amet ut dolore quisquam adipisci labore est non etincidunt velit adipisci dolor porro velit.""]"
velit,"[""Velit"", ""voluptatem"", ""quisquam"", ""ipsum"", ""consectetur""]","[""Tempora numquam labore dolorem dolorem amet ipsum etincidunt amet numquam dolor modi."", ""Voluptatem consectetur dolorem non amet dolor labore dolore velit non quaerat ipsum quaerat voluptatem magnam labore neque est tempora velit magnam amet."", ""Tempora modi modi eius eius ut sit quaerat adipisci labore ut adipisci etincidunt dolor tempora porro dolore voluptatem ut consectetur consectetur sed dolore quaerat voluptatem numquam."", ""Dolorem ut quisquam quisquam tempora quisquam sit ipsum aliquam etincidunt tempora tempora ipsum etincidunt est labore amet velit sed ipsum adipisci quaerat numquam quaerat eius sed consectetur sit magnam."", ""Adipisci ut sed velit sed etincidunt velit dolore consectetur eius sed labore sed porro numquam."", ""Modi amet ipsum sit etincidunt quaerat neque dolore modi amet est adipisci voluptatem magnam."", ""Tempora adipisci neque ipsum eius non est amet sed etincidunt quisquam etincidunt dolor aliquam dolore dolore adipisci."", ""Sed eius sed tempora labore adipisci aliquam eius consectetur dolore non adipisci velit tempora quaerat dolorem adipisci."", ""Quisquam non modi tempora velit sit adipisci etincidunt eius etincidunt modi dolore magnam modi velit quaerat adipisci aliquam sed dolorem sed quiquia modi eius sit sed.""]"
labore,"[""Etincidunt"", ""consectetur"", ""quisquam"", ""amet"", ""est""]","[""Labore dolorem ipsum velit tempora dolor magnam dolor non porro eius eius dolorem etincidunt voluptatem porro dolor sed sed dolor ut sed non."", ""Amet quaerat etincidunt dolor etincidunt adipisci porro ut ipsum consectetur modi."", ""Adipisci quisquam quaerat sed modi voluptatem amet non numquam etincidunt velit porro ipsum velit eius dolorem quiquia adipisci amet labore consectetur etincidunt neque."", ""Eius dolorem labore modi non tempora magnam ut tempora amet aliquam dolor eius quisquam dolor porro eius neque ipsum.""]"
est,"[""Aliquam"", ""non"", ""sed"", ""amet"", ""sit""]","[""Quisquam ipsum dolore amet amet dolorem amet labore quaerat labore dolor est voluptatem sit porro consectetur."", ""Sit ipsum consectetur dolorem ipsum aliquam modi velit eius quiquia sit voluptatem non numquam numquam modi non modi non dolor etincidunt quisquam eius velit amet porro neque tempora."", ""Etincidunt sed ipsum sed est sed etincidunt consectetur tempora neque velit ipsum magnam amet quiquia dolorem voluptatem labore amet labore quiquia."", ""Ipsum velit consectetur neque sed ipsum est dolorem modi neque dolor etincidunt non dolorem velit quisquam aliquam eius etincidunt adipisci est amet sed voluptatem.""]"
modi,"[""Magnam"", ""aliquam"", ""amet"", ""dolore"", ""eius""]","[""Quisquam quiquia amet labore quaerat quaerat modi est ipsum consectetur magnam ipsum est quaerat quaerat velit dolorem numquam numquam sit sed dolore sed est ut consectetur quiquia magnam."", ""Velit amet numquam porro voluptatem quiquia magnam numquam labore dolorem sed magnam non consectetur."", ""Velit quisquam sed sed etincidunt quisquam consectetur ut numquam non magnam quaerat tempora voluptatem quisquam ipsum adipisci modi."", ""Velit consectetur dolor magnam dolorem non est consectetur voluptatem aliquam aliquam ut ipsum sit magnam quaerat consectetur dolore dolor aliquam labore non quaerat modi est dolorem quiquia velit porro sit."", ""Eius etincidunt quisquam etincidunt est ut adipisci neque tempora etincidunt ut quiquia consectetur neque eius velit magnam velit porro ipsum amet etincidunt quisquam etincidunt adipisci labore.""]"
Magnam,"[""Eius"", ""dolorem"", ""eius"", ""ipsum"", ""amet""]","[""Labore velit dolorem voluptatem sed amet dolore dolorem voluptatem labore dolore ipsum magnam quisquam eius."", ""Consectetur modi dolor ipsum eius quiquia adipisci velit dolore porro dolor consectetur dolore neque sed est quiquia."", ""Dolore amet tempora est modi dolore eius tempora dolor amet aliquam."", ""Adipisci ipsum tempora consectetur adipisci aliquam amet modi est consectetur."", ""Non etincidunt non dolor neque modi velit tempora modi dolorem sit sit quaerat non magnam."", ""Non tempora modi labore consectetur tempora adipisci ipsum amet tempora aliquam modi porro quiquia consectetur quaerat modi sit quisquam numquam velit porro est voluptatem non.""]"
sed,"[""Sed"", ""velit"", ""dolorem"", ""velit"", ""quaerat""]","[""Consectetur consectetur numquam eius ipsum labore dolor etincidunt voluptatem voluptatem velit eius adipisci porro ut dolorem tempora quaerat tempora sed quaerat."", ""Sit quisquam adipisci eius sit magnam porro non amet aliquam magnam eius dolorem aliquam modi."", ""Dolore voluptatem sit neque neque amet quiquia amet ipsum amet magnam velit dolore adipisci amet amet porro."", ""Numquam eius sed quaerat tempora adipisci labore magnam numquam quisquam quiquia magnam sed labore labore tempora dolorem dolorem neque non aliquam ipsum dolorem dolor dolore sit quaerat."", ""Sed numquam non est etincidunt quaerat sit ut quiquia sed amet labore voluptatem dolor consectetur velit ipsum."", ""Dolorem magnam amet sed eius quaerat dolor eius sit porro magnam dolorem."", ""Labore velit ipsum modi dolorem magnam consectetur aliquam numquam numquam dolorem eius voluptatem adipisci dolor dolore adipisci neque consectetur aliquam sed dolor etincidunt quisquam adipisci quaerat dolore sed numquam."", ""Tempora magnam consectetur modi quisquam quisquam quiquia ut voluptatem etincidunt magnam dolor consectetur dolorem ut modi neque ut dolor."", ""Dolor modi non est dolore quisquam quaerat sit dolore numquam porro magnam quaerat est labore sit sit modi dolore sit etincidunt dolorem."", ""Est velit quiquia aliquam adipisci voluptatem aliquam eius tempora est porro voluptatem numquam quiquia dolorem tempora aliquam."", ""Sit est eius adipisci quaerat aliquam quiquia etincidunt amet amet quisquam quiquia modi adipisci dolore est etincidunt sit consectetur quisquam ipsum voluptatem dolor ipsum dolorem amet quisquam."", ""Voluptatem ipsum modi voluptatem ipsum neque eius tempora amet ipsum non labore neque numquam aliquam eius quaerat dolore quiquia dolor etincidunt adipisci ipsum porro sit velit dolor dolorem porro.""]"
labore,"[""Etincidunt"", ""consectetur"", ""quisquam"", ""amet"", ""est""]","[""Labore dolorem ipsum velit tempora dolor magnam dolor non porro eius eius dolorem etincidunt voluptatem porro dolor sed sed dolor ut sed non."", ""Amet quaerat etincidunt dolor etincidunt adipisci porro ut ipsum consectetur modi."", ""Adipisci quisquam quaerat sed modi voluptatem amet non numquam etincidunt velit porro ipsum velit eius dolorem quiquia adipisci amet labore consectetur etincidunt neque."", ""Eius dolorem labore modi non tempora magnam ut tempora amet aliquam dolor eius quisquam dolor porro eius neque ipsum.""]"
amet,"[""Etincidunt"", ""etincidunt"", ""adipisci"", ""etincidunt"", ""quisquam""]","[""Neque amet eius amet quiquia amet quiquia sed amet numquam velit quisquam dolor dolorem modi."", ""Quisquam dolore quaerat dolorem aliquam tempora consectetur velit quaerat non adipisci sed dolore."", ""Quaerat quiquia etincidunt quaerat consectetur ut etincidunt non velit est labore sed non consectetur neque adipisci ut voluptatem magnam quisquam quiquia porro consectetur."", ""Consectetur dolorem porro sit non labore velit magnam ipsum ipsum aliquam tempora voluptatem quiquia quiquia ipsum aliquam eius neque ut porro ut ipsum magnam quiquia."", ""Sed porro non quiquia amet velit aliquam dolore numquam quisquam sit consectetur adipisci dolor neque sed aliquam neque labore dolorem modi adipisci adipisci labore quaerat."", ""Quiquia consectetur dolore consectetur quaerat eius numquam dolore neque labore voluptatem est neque quaerat eius porro eius porro quisquam velit tempora."", ""Aliquam sed dolor sed eius adipisci sed amet quaerat magnam."", ""Sed voluptatem dolor ut neque quaerat amet aliquam est porro tempora porro numquam voluptatem eius non non sed quaerat eius est est.""]"
