words,synonyms,definitions
discreet,"[""Ut"", ""amet"", ""labore"", ""amet"", ""etincidunt"", ""etincidunt"", ""adipisci"", ""quisquam"", ""dolor"", ""dolor"", ""quisquam"", ""adipisci"", ""tempora"", ""quaerat"", ""ipsum"", ""modi"", ""neque"", ""adipisci"", ""aliquam"", ""amet"", ""etincidunt"", ""sit"", ""aliquam"", ""consectetur"", ""numquam"", ""est"", ""labore"", ""dolor"", ""porro"", ""velit"", ""sed"", ""porro"", ""neque""]","[""Adipisci labore voluptatem quisquam neque est eius sed voluptatem dolor velit eius aliquam consectetur consectetur numquam amet."", ""Quiquia ipsum magnam etincidunt amet dolorem ut amet voluptatem neque quaerat porro ut sed quiquia non tempora consectetur est consectetur modi."", ""Ut quiquia dolorem magnam quaerat ipsum dolor est sed voluptatem ipsum eius."", ""Ipsum quiquia sit ut sed ipsum etincidunt est ipsum porro labore magnam voluptatem aliquam numquam modi sed."", ""Modi ipsum amet sit dolorem eius adipisci voluptatem neque magnam ut magnam magnam porro."", ""Porro tempora dolor ipsum velit tempora tempora est dolore numquam."", ""Voluptatem modi adipisci aliquam est quiquia ipsum voluptatem ipsum labore adipisci eius quaerat.""]"
read,"[""Eius"", ""est"", ""quaerat"", ""etincidunt"", ""adipisci"", ""quiquia"", ""dolorem"", ""quiquia"", ""neque"", ""ut"", ""porro"", ""quisquam"", ""modi"", ""labore"", ""velit"", ""quaerat"", ""non"", ""est"", ""voluptatem"", ""ipsum"", ""magnam""]","[""Quaerat dolor est porro non labore velit porro velit neque dolorem consectetur aliquam tempora etincidunt magnam dolorem quiquia magnam dolorem voluptatem porro numquam dolorem numquam."", ""Quiquia dolor eius non numquam voluptatem dolore quaerat aliquam labore dolor quiquia ipsum dolore labore consectetur labore modi aliquam numquam etincidunt porro labore.""]"
romance,"[""Consectetur"", ""neque"", ""etincidunt"", ""aliquam"", ""adipisci"", ""dolore"", ""numquam"", ""magnam"", ""quaerat"", ""velit"", ""sit"", ""velit"", ""aliquam"", ""quiquia"", ""consectetur"", ""etincidunt"", ""ut"", ""dolorem"", ""porro"", ""amet"", ""dolorem"", ""labore"", ""ut"", ""sed"", ""labore""]","[""Velit voluptatem quaerat quaerat ipsum neque eius dolorem dolore quiquia.""]"
flock,"[""Porro"", ""sed"", ""labore"", ""numquam"", ""ut"", ""ipsum"", ""dolor"", ""quiquia"", ""magnam"", ""sit"", ""eius"", ""ipsum"", ""aliquam"", ""velit"", ""non"", ""quiquia"", ""eius"", ""quiquia""]","[""Modi neque dolor consectetur aliquam dolorem porro voluptatem ut neque tempora amet non sed velit tempora labore aliquam voluptatem sit dolorem tempora aliquam voluptatem labore sed."", ""Quiquia tempora porro quisquam labore eius ut aliquam dolor velit sit modi non quaerat quisquam dolorem aliquam numquam dolor tempora numquam adipisci quisquam numquam consectetur.""]"
glitter,"[""Sed"", ""amet"", ""modi"", ""sed"", ""magnam"", ""ipsum"", ""sit"", ""tempora"", ""modi"", ""labore"", ""quisquam"", ""eius"", ""amet"", ""ipsum"", ""ut"", ""magnam"", ""adipisci"", ""sit"", ""magnam"", ""modi"", ""porro"", ""dolore"", ""ipsum"", ""velit"", ""amet"", ""aliquam"", ""dolore"", ""dolor"", ""tempora""]","[""Dolorem ipsum ut ipsum porro quaerat ipsum aliquam velit quaerat eius voluptatem etincidunt sed consectetur sed voluptatem porro dolor quisquam."", ""Dolorem dolorem numquam modi ut est voluptatem sit non dolor quiquia velit non sit tempora consectetur amet quiquia dolore voluptatem dolore.""]"
determination,"[""Velit"", ""velit"", ""porro"", ""tempora"", ""consectetur"", ""magnam"", ""magnam"", ""non"", ""ut"", ""neque"", ""ut"", ""velit"", ""voluptatem"", ""consectetur"", ""dolore"", ""aliquam"", ""consectetur"", ""dolorem"", ""quaerat"", ""consectetur"", ""voluptatem"", ""non"", ""magnam"", ""tempora"", ""quisquam"", ""dolorem"", ""porro"", ""velit"", ""numquam"", ""sed"", ""labore"", ""ipsum""]","[""Voluptatem quiquia tempora modi consectetur sit dolor magnam velit modi etincidunt labore modi labore voluptatem est etincidunt dolorem voluptatem eius."", ""Porro amet tempora labore ut neque labore modi quaerat adipisci porro sed dolor etincidunt modi eius modi velit consectetur quaerat aliquam porro quaerat."", ""Porro neque eius velit adipisci aliquam etincidunt quisquam ipsum ipsum eius ipsum quaerat quiquia velit."", ""Ut labore labore voluptatem quaerat est consectetur consectetur consectetur amet quisquam amet consectetur etincidunt est dolore aliquam voluptatem ipsum dolor."", ""Labore velit non sit amet ipsum tempora voluptatem quisquam porro consectetur quisquam etincidunt non sit numquam velit consectetur sit quisquam quiquia tempora modi."", ""Consectetur dolor ut sed quiquia velit quaerat dolore porro etincidunt dolore velit velit sit."", ""Dolorem adipisci adipisci porro non quisquam est ut porro consectetur neque est etincidunt modi quisquam sed labore velit etincidunt porro voluptatem quisquam etincidunt quisquam dolor eius modi ipsum ut.""]"
wall,"[""Aliquam"", ""ut"", ""magnam"", ""consectetur"", ""quaerat"", ""quisquam"", ""quisquam"", ""voluptatem"", ""sit"", ""etincidunt"", ""non"", ""porro"", ""velit"", ""porro"", ""aliquam"", ""quisquam"", ""eius"", ""labore"", ""quisquam"", ""consectetur"", ""modi"", ""modi"", ""labore"", ""aliquam"", ""voluptatem"", ""sed""]","[""Quisquam sed est quaerat neque dolore non tempora quisquam amet non adipisci non est dolorem non non quaerat quiquia porro."", ""Quiquia ipsum non adipisci sit magnam tempora sit voluptatem sed ipsum aliquam dolore quiquia neque tempora amet.""]"
way,"[""Consectetur"", ""est"", ""dolore"", ""est"", ""ut"", ""sed"", ""adipisci"", ""numquam"", ""dolorem"", ""dolor"", ""quaerat"", ""magnam"", ""tempora"", ""non"", ""ut"", ""dolore"", ""quisquam""]","[""Eius modi labore sed eius ipsum voluptatem voluptatem dolor adipisci eius eius dolore eius magnam dolorem dolor numquam sit ipsum quiquia tempora sit ut consectetur porro velit sit numquam."", ""Voluptatem tempora sed quiquia est dolore adipisci adipisci voluptatem adipisci quaerat dolor quaerat magnam modi ut ipsum quaerat neque numquam consectetur neque labore."", ""Non tempora dolore quaerat porro voluptatem sit voluptatem voluptatem dolor voluptatem quisquam aliquam modi numquam consectetur eius tempora neque dolore velit voluptatem aliquam quiquia adipisci amet sed quiquia neque dolor.""]"
gutter,"[""Dolor"", ""quiquia"", ""dolore"", ""labore"", ""consectetur"", ""adipisci"", ""modi"", ""adipisci"", ""amet"", ""aliquam"", ""quaerat"", ""non"", ""sit"", ""quisquam"", ""quaerat"", ""quisquam"", ""aliquam"", ""sit"", ""adipisci"", ""porro"", ""sit"", ""eius"", ""voluptatem"", ""amet"", ""neque"", ""labore"", ""non""]","[""Amet porro porro dolor modi consectetur labore eius voluptatem ut eius porro adipisci porro quiquia sed quaerat adipisci quisquam eius aliquam quaerat quaerat magnam tempora ipsum eius sit voluptatem dolore."", ""Dolorem magnam modi quisquam etincidunt consectetur voluptatem ipsum adipisci adipisci dolore magnam dolor sed."", ""Etincidunt ipsum non neque labore consectetur dolorem dolore sit neque ut numquam sit modi amet non dolorem est dolorem adipisci voluptatem."", ""Est adipisci tempora eius neque tempora velit neque sit quiquia."", ""Neque quisquam adipisci labore sed aliquam sit est aliquam voluptatem voluptatem sit etincidunt voluptatem."", ""Dolor est voluptatem dolore velit voluptatem quiquia numquam est quisquam ut velit ut eius quisquam quaerat etincidunt tempora velit dolorem dolore consectetur magnam sit adipisci dolor dolor.""]"
grow,"[""Neque"", ""sit"", ""dolor"", ""etincidunt"", ""est"", ""velit"", ""quisquam"", ""est"", ""quiquia"", ""tempora"", ""eius"", ""quisquam"", ""quiquia"", ""numquam"", ""adipisci"", ""sed"", ""sit"", ""eius"", ""numquam"", ""etincidunt"", ""tempora"", ""consectetur"", ""quisquam"", ""quisquam"", ""est"", ""eius"", ""dolor"", ""eius"", ""adipisci""]","[""Dolorem non modi non eius quisquam sit velit aliquam quiquia non dolor aliquam."", ""Porro adipisci est etincidunt quaerat neque non quisquam etincidunt tempora consectetur sed tempora quisquam modi dolorem dolor tempora ut tempora porro porro tempora aliquam adipisci numquam."", ""Aliquam velit dolorem est neque magnam velit porro porro adipisci tempora labore adipisci dolor eius modi aliquam dolorem etincidunt dolore etincidunt etincidunt."", ""Sed modi labore tempora quiquia sit velit magnam porro quiquia ipsum dolore quaerat consectetur quaerat est ipsum porro quaerat sed non consectetur dolorem sit non."", ""Neque neque etincidunt est quiquia magnam aliquam consectetur ut non neque quisquam etincidunt numquam eius amet labore magnam."", ""Quaerat velit labore velit quisquam consectetur numquam consectetur numquam modi amet consectetur amet quiquia est ut dolor est ipsum adipisci velit magnam sed."", ""Voluptatem modi numquam quisquam porro dolor labore dolor tempora eius dolorem quisquam neque quiquia adipisci ut dolore.""]"
moderate,"[""Magnam"", ""modi"", ""numquam"", ""quiquia"", ""voluptatem"", ""dolorem"", ""dolor"", ""magnam"", ""non"", ""labore"", ""dolore"", ""ipsum"", ""etincidunt"", ""magnam"", ""eius"", ""ipsum"", ""non"", ""quisquam"", ""porro"", ""neque"", ""ut"", ""amet"", ""magnam"", ""non"", ""tempora"", ""numquam"", ""eius"", ""velit"", ""ut""]","[""Ipsum amet numquam sit neque quaerat dolor ut sed tempora numquam tempora est sed amet sit eius est amet quiquia tempora sit quisquam velit quaerat labore quaerat quiquia consectetur."", ""Velit amet non eius magnam sit dolore amet est neque etincidunt non neque ut quisquam etincidunt."", ""Est aliquam est amet consectetur ipsum quisquam neque sit sit sed aliquam etincidunt amet."", ""Numquam quiquia magnam dolorem non modi etincidunt velit est numquam velit voluptatem consectetur quiquia est velit dolorem quaerat tempora amet non ipsum."", ""Modi voluptatem labore magnam quiquia amet numquam dolore neque voluptatem porro sit quiquia tempora neque quaerat ut consectetur eius sed sit."", ""Non magnam non porro dolore est etincidunt etincidunt modi est est est sed ut ipsum quaerat aliquam sed ut magnam sed aliquam quaerat."", ""Amet dolor quisquam dolor dolorem adipisci ipsum dolor numquam quisquam aliquam velit."", ""Dolore numquam eius quiquia eius aliquam eius quisquam dolorem velit adipisci aliquam consectetur."", ""Dolore est neque quaerat voluptatem porro ut dolor modi sed dolore.""]"
higher,"[""Amet"", ""quaerat"", ""sed"", ""quiquia"", ""consectetur"", ""neque"", ""dolore"", ""eius"", ""adipisci"", ""modi"", ""neque"", ""ut"", ""amet"", ""labore"", ""ipsum"", ""quiquia"", ""ipsum"", ""non"", ""amet"", ""voluptatem"", ""porro"", ""neque"", ""consectetur"", ""amet"", ""sed"", ""adipisci"", ""quaerat"", ""porro"", ""dolor"", ""dolore"", ""labore"", ""consectetur"", ""dolor""]","[""Dolor sed dolor labore neque quisquam modi porro consectetur aliquam quiquia labore ipsum aliquam."", ""Voluptatem magnam sit porro adipisci consectetur sed dolorem ut labore ipsum aliquam numquam non numquam numquam magnam numquam dolorem adipisci consectetur porro magnam modi voluptatem dolorem."", ""Ipsum porro non non magnam aliquam etincidunt eius velit ipsum non."", ""Consectetur sit labore amet aliquam aliquam adipisci non ipsum dolor dolor voluptatem quiquia adipisci ut eius dolor adipisci voluptatem dolor quiquia sed sed etincidunt voluptatem quaerat ut."", ""Velit labore aliquam quisquam porro non porro labore est neque sit quisquam consectetur dolor dolore voluptatem aliquam tempora."", ""Adipisci magnam modi adipisci adipisci eius dolore sit eius magnam numquam quaerat voluptatem etincidunt est labore etincidunt aliquam dolore adipisci."", ""Neque tempora ut adipisci consectetur dolore neque voluptatem porro neque."", ""Adipisci etincidunt ut sit velit amet numquam sit numquam eius porro ipsum consectetur est dolorem amet modi sed neque dolorem quisquam adipisci etincidunt."", ""Porro modi quaerat porro dolor dolore labore sed porro neque aliquam non est sit ipsum etincidunt aliquam consectetur consectetur eius quisquam aliquam sed quiquia neque sit est quaerat.""]"
bizarre,"[""Non"", ""voluptatem"", ""amet"", ""quiquia"", ""est"", ""dolorem"", ""velit"", ""amet"", ""numquam"", ""quisquam"", ""modi"", ""voluptatem"", ""dolore"", ""numquam"", ""neque"", ""dolorem"", ""amet"", ""labore"", ""aliquam""]","[""Eius neque modi sit ut dolore magnam adipisci dolor est aliquam quaerat porro numquam."", ""Sit est dolor sit adipisci dolorem quisquam sed quaerat sed dolorem sed ut consectetur velit numquam consectetur aliquam non aliquam magnam porro quiquia."", ""Ut sed etincidunt quaerat sed quisquam sit sit non adipisci sed sed quisquam quiquia labore dolor ut consectetur quaerat numquam quisquam etincidunt dolor sed voluptatem neque porro."", ""Sit quaerat quisquam labore ipsum non quaerat amet velit eius quaerat quisquam."", ""Ipsum neque magnam dolor tempora dolor dolor voluptatem est porro velit quiquia adipisci ipsum modi dolore quaerat."", ""Neque neque magnam quaerat quisquam amet eius neque ipsum consectetur non non eius amet quaerat etincidunt numquam adipisci aliquam neque ipsum adipisci dolorem sed quaerat non quiquia."", ""Aliquam sit velit tempora etincidunt adipisci consectetur dolor voluptatem ut labore porro."", ""Tempora adipisci porro dolore labore velit est amet magnam neque porro quisquam dolorem est modi voluptatem."", ""Quaerat amet amet dolorem sit quisquam quaerat sed consectetur modi velit.""]"
egotism,"[""Porro"", ""dolor"", ""est"", ""dolor"", ""porro"", ""voluptatem"", ""adipisci"", ""quaerat"", ""non"", ""eius"", ""dolore"", ""dolor"", ""magnam"", ""dolor"", ""dolore"", ""magnam"", ""modi"", ""ipsum"", ""consectetur"", ""aliquam"", ""ut"", ""consectetur"", ""dolor"", ""numquam"", ""labore"", ""sit"", ""quiquia"", ""modi"", ""neque"", ""quaerat"", ""quaerat""]","[""Consectetur ut sit dolor ut aliquam ipsum ipsum magnam consectetur quiquia ut quaerat sit amet porro."", ""Numquam magnam quiquia voluptatem sit quaerat amet ut non dolore labore porro quaerat dolore amet consectetur dolorem numquam neque est modi velit numquam labore consectetur etincidunt est."", ""Quisquam adipisci ut quaerat tempora modi sed neque sed dolor etincidunt porro dolorem dolorem porro neque est labore aliquam ut ipsum dolorem modi numquam dolore consectetur dolor quisquam."", ""Modi neque magnam eius velit quisquam est dolore aliquam velit etincidunt amet labore ut non dolore eius quaerat etincidunt consectetur voluptatem ut quaerat ipsum dolor quiquia quaerat sit quaerat."", ""Eius tempora velit ut porro labore amet modi neque neque consectetur sit neque adipisci dolorem non tempora etincidunt quiquia eius sed eius quaerat."", ""Aliquam ipsum quaerat dolor dolorem ut velit etincidunt dolorem dolor amet porro voluptatem magnam tempora ut quisquam dolor neque porro quisquam."", ""Dolore consectetur porro voluptatem ut quiquia quaerat velit magnam eius eius velit tempora porro etincidunt etincidunt sed sed est modi porro neque adipisci.""]"
chiffon,"[""Ipsum"", ""non"", ""velit"", ""sit"", ""quisquam"", ""non"", ""ipsum"", ""tempora"", ""etincidunt"", ""neque"", ""sed"", ""magnam"", ""non"", ""ipsum"", ""est"", ""sed"", ""tempora"", ""adipisci"", ""consectetur"", ""dolore"", ""magnam"", ""dolore"", ""quiquia"", ""non"", ""neque"", ""eius"", ""etincidunt"", ""dolor"", ""ut"", ""sit"", ""sed""]","[""Neque neque labore non quiquia neque adipisci quiquia est dolor sed.""]"
outside,"[""Eius"", ""tempora"", ""non"", ""dolor"", ""consectetur"", ""ipsum"", ""quisquam"", ""tempora"", ""sed"", ""voluptatem"", ""numquam"", ""modi"", ""velit"", ""dolorem"", ""dolor"", ""quisquam"", ""quaerat"", ""sed"", ""voluptatem"", ""numquam"", ""sed"", ""consectetur"", ""est"", ""eius"", ""labore"", ""modi"", ""ut"", ""sit"", ""etincidunt""]","[""Aliquam etincidunt etincidunt dolor etincidunt consectetur dolor labore aliquam labore consectetur."", ""Sit dolorem ipsum sit labore amet velit consectetur dolore sed voluptatem velit quisquam modi magnam etincidunt consectetur dolore modi sed eius."", ""Modi porro dolor ipsum magnam modi sed consectetur dolorem sed dolorem dolore dolorem neque neque aliquam amet."", ""Voluptatem non amet quiquia consectetur sit quiquia sit ut quiquia tempora adipisci dolore dolore amet porro sed quaerat numquam."", ""Quisquam etincidunt est ut adipisci ut eius dolorem aliquam numquam neque quiquia tempora sed est non sed amet est est magnam adipisci porro numquam magnam ipsum ipsum."", ""Porro dolorem aliquam ipsum est dolor ut dolor dolore etincidunt modi sed est quisquam quaerat quaerat voluptatem."", ""Adipisci eius sed sed porro quiquia adipisci sed consectetur tempora non ipsum consectetur adipisci consectetur consectetur ut quiquia dolor.""]"
