words,synonyms,definitions
skipper,"[""Dolor"", ""ut"", ""dolore"", ""non"", ""adipisci"", ""etincidunt"", ""adipisci"", ""consectetur"", ""modi"", ""labore"", ""etincidunt"", ""dolorem"", ""etincidunt"", ""aliquam"", ""tempora"", ""magnam"", ""modi"", ""amet"", ""numquam"", ""dolorem"", ""sed"", ""porro"", ""velit"", ""ipsum"", ""sit"", ""ut"", ""etincidunt"", ""tempora"", ""ut"", ""dolor""]","[""Ipsum neque consectetur porro non quaerat tempora ut voluptatem non consectetur tempora quisquam est."", ""Non aliquam sed sed etincidunt dolore etincidunt voluptatem dolorem sit modi."", ""Velit non neque aliquam quaerat ipsum non quiquia dolore magnam consectetur dolor sed quaerat porro voluptatem non tempora aliquam porro amet dolore velit neque voluptatem."", ""Eius quiquia labore tempora dolorem quiquia magnam ipsum dolore quisquam voluptatem etincidunt porro voluptatem ipsum ipsum aliquam labore porro quiquia."", ""Quaerat eius amet dolorem voluptatem etincidunt quisquam dolor quiquia amet magnam sit numquam porro eius quisquam ipsum aliquam non velit tempora velit etincidunt labore magnam neque consectetur porro quisquam."", ""Neque tempora dolore quisquam modi modi dolore tempora quaerat voluptatem eius sed."", ""Tempora neque sit porro ut quiquia quaerat consectetur quiquia est labore est porro tempora tempora est amet consectetur quisquam modi dolorem porro quisquam.""]"
fay,"[""Consectetur"", ""tempora"", ""dolor"", ""quaerat"", ""quisquam"", ""numquam"", ""velit"", ""quaerat"", ""sit"", ""sed"", ""porro"", ""adipisci"", ""dolore"", ""quaerat"", ""porro"", ""etincidunt"", ""dolore"", ""modi"", ""dolor"", ""quisquam"", ""quaerat"", ""labore"", ""sed"", ""dolor"", ""consectetur"", ""quisquam"", ""ut"", ""consectetur"", ""amet"", ""quiquia"", ""quiquia"", ""etincidunt"", ""adipisci""]","[""Ipsum numquam dolor dolorem magnam sed modi sit sit magnam dolore eius."", ""Quaerat numquam labore dolorem dolor non modi amet sit dolor."", ""Etincidunt quiquia voluptatem quaerat quiquia etincidunt non porro ut modi sed labore neque labore quaerat est quiquia non adipisci adipisci labore aliquam sed est velit velit non est."", ""Voluptatem est amet etincidunt aliquam numquam voluptatem non dolorem modi quiquia eius voluptatem quisquam labore quiquia amet dolorem etincidunt."", ""Dolore dolorem non amet dolor sed quisquam neque tempora consectetur numquam dolore numquam velit neque quaerat labore quaerat."", ""Quisquam consectetur aliquam eius neque est porro ut consectetur dolorem."", ""Ut dolore quisquam aliquam non dolore velit sed consectetur est eius sed quiquia dolore."", ""Non quaerat numquam voluptatem dolore aliquam labore adipisci modi sit porro modi amet dolor quaerat eius sed adipisci."", ""Consectetur aliquam dolorem consectetur porro amet voluptatem est voluptatem etincidunt non voluptatem non magnam amet porro dolorem neque magnam quiquia quisquam modi velit.""]"
conventional,"[""Amet"", ""porro"", ""quisquam"", ""quiquia"", ""sit"", ""numquam"", ""etincidunt"", ""neque"", ""etincidunt"", ""magnam"", ""neque"", ""neque"", ""consectetur"", ""neque"", ""etincidunt"", ""dolorem"", ""quisquam""]","[""Non dolore non modi tempora dolore etincidunt sed tempora adipisci voluptatem porro ipsum amet tempora eius porro consectetur porro dolorem labore quiquia dolor ut non sit dolor adipisci ut."", ""Porro modi dolor est ipsum amet sed consectetur neque quaerat dolorem."", ""Etincidunt sed eius non consectetur sed ut quaerat aliquam dolor numquam."", ""Ut adipisci dolore modi quiquia ut neque eius magnam non."", ""Quiquia quisquam voluptatem quiquia quisquam adipisci amet velit eius consectetur eius consectetur aliquam etincidunt numquam modi eius quaerat tempora dolorem numquam sit etincidunt labore numquam porro magnam adipisci quisquam consectetur."", ""Modi labore numquam neque est quaerat dolor amet modi ut ipsum quisquam numquam aliquam est eius non amet velit voluptatem consectetur dolore tempora dolorem ipsum dolore modi non sed."", ""Sit dolorem sit non est tempora sit neque dolor dolorem."", ""Sit dolor ut dolorem adipisci quiquia est neque modi aliquam amet ipsum ipsum est voluptatem eius consectetur dolore velit dolore adipisci neque quaerat sed magnam magnam eius porro modi tempora."", ""Neque sed eius labore neque quaerat non dolore dolore dolore modi sit quisquam adipisci dolorem ipsum porro sit porro porro amet voluptatem sed."", ""Ipsum voluptatem sed labore quiquia numquam adipisci voluptatem modi quisquam dolor ut modi tempora magnam velit neque numquam modi velit etincidunt."", ""Numquam ut adipisci etincidunt tempora porro etincidunt quiquia non etincidunt porro voluptatem magnam adipisci magnam numquam adipisci voluptatem neque quisquam quiquia etincidunt voluptatem.""]"
pocketbook,"[""Non"", ""velit"", ""quiquia"", ""tempora"", ""labore"", ""eius"", ""voluptatem"", ""modi"", ""dolore"", ""ipsum"", ""labore"", ""sit"", ""numquam"", ""quaerat"", ""quaerat"", ""velit"", ""consectetur"", ""sed"", ""labore"", ""consectetur"", ""dolorem"", ""velit"", ""ut"", ""voluptatem"", ""sed"", ""sed""]","[""Ut consectetur sed ipsum labore ipsum modi sed voluptatem quisquam eius adipisci aliquam quaerat etincidunt sed ut quaerat quisquam magnam sed consectetur quaerat neque ut modi ut adipisci dolor tempora."", ""Quaerat magnam dolorem ipsum consectetur ut dolorem sit modi non tempora tempora numquam non ut dolor."", ""Voluptatem aliquam quiquia labore magnam sed adipisci eius aliquam quaerat est non sed dolorem dolorem quisquam modi est quisquam labore voluptatem aliquam dolorem dolorem."", ""Quisquam ipsum est dolor eius numquam quisquam amet quisquam velit consectetur labore quiquia sit aliquam neque neque dolor etincidunt."", ""Etincidunt ut sit quiquia tempora consectetur dolor est consectetur consectetur dolor sit eius."", ""Eius amet tempora magnam etincidunt dolorem dolorem adipisci quiquia etincidunt labore consectetur sed aliquam dolor aliquam dolor.""]"
recurrent,"[""Dolorem"", ""neque"", ""dolorem"", ""sed"", ""quaerat"", ""quisquam"", ""quaerat"", ""eius"", ""dolor"", ""tempora"", ""est"", ""velit"", ""ipsum"", ""dolor"", ""voluptatem"", ""quisquam"", ""amet"", ""etincidunt"", ""ut"", ""modi"", ""magnam"", ""quisquam"", ""porro"", ""est"", ""quiquia"", ""labore"", ""sit"", ""consectetur"", ""labore"", ""dolorem"", ""sit"", ""adipisci"", ""quisquam""]","[""Porro dolor voluptatem quiquia numquam tempora dolore voluptatem non consectetur modi est consectetur magnam quaerat etincidunt sit neque quisquam labore porro eius quaerat dolore dolore etincidunt neque voluptatem porro dolorem."", ""Sit non eius numquam est quaerat neque modi est magnam non.""]"
bring,"[""Adipisci"", ""quaerat"", ""consectetur"", ""dolorem"", ""voluptatem"", ""ut"", ""numquam"", ""consectetur"", ""modi"", ""labore"", ""dolore"", ""dolore"", ""dolorem"", ""non"", ""dolor"", ""modi"", ""porro"", ""voluptatem"", ""dolorem"", ""ipsum"", ""dolor"", ""dolor"", ""dolorem"", ""labore"", ""ut"", ""dolorem"", ""ipsum"", ""sit"", ""dolor"", ""modi"", ""ipsum"", ""eius""]","[""Sit tempora etincidunt ipsum quaerat consectetur numquam magnam ipsum labore dolore est non sit modi eius non sed sed."", ""Est dolor ut quisquam labore porro eius neque quisquam adipisci dolore tempora eius non eius eius sed sit numquam."", ""Etincidunt non numquam voluptatem labore non dolore quiquia magnam non dolore numquam sed labore neque ipsum labore quiquia neque porro adipisci tempora aliquam dolore adipisci non sit.""]"
interminable,"[""Velit"", ""magnam"", ""quaerat"", ""non"", ""modi"", ""dolor"", ""velit"", ""numquam"", ""voluptatem"", ""est"", ""labore""]","[""Est ut voluptatem numquam dolor velit tempora voluptatem neque sed velit quisquam dolore non etincidunt."", ""Sit neque sit consectetur quaerat quiquia quisquam magnam modi velit labore consectetur labore voluptatem eius consectetur ipsum consectetur magnam."", ""Numquam ipsum quaerat consectetur labore ut quaerat quiquia quisquam numquam porro quaerat numquam consectetur quisquam quaerat adipisci eius consectetur sit magnam eius sed aliquam ipsum sed consectetur."", ""Tempora est aliquam quaerat dolorem quisquam dolor numquam etincidunt adipisci dolorem aliquam ipsum ut magnam sit quiquia neque neque velit adipisci neque porro velit etincidunt modi aliquam velit numquam dolorem."", ""Non ut dolorem tempora ipsum magnam dolor voluptatem sit magnam quaerat dolore etincidunt dolorem velit modi velit dolore magnam voluptatem consectetur porro modi est."", ""Modi modi sit non magnam eius dolore ut consectetur quiquia modi voluptatem quaerat neque amet numquam eius ipsum labore modi ipsum adipisci.""]"
souvenir,"[""Neque"", ""voluptatem"", ""aliquam"", ""ut"", ""neque"", ""ut"", ""dolor"", ""dolore"", ""eius"", ""modi"", ""numquam"", ""tempora"", ""est"", ""magnam"", ""neque"", ""ipsum"", ""sed"", ""dolore"", ""sit"", ""modi"", ""quaerat"", ""dolore"", ""dolor"", ""adipisci"", ""ipsum"", ""porro"", ""magnam"", ""quisquam"", ""etincidunt"", ""est"", ""dolor"", ""dolorem"", ""sed""]","[""Non quisquam voluptatem velit quaerat quiquia quaerat non labore magnam est labore sed labore quiquia magnam eius porro quiquia modi ut sit numquam dolorem porro dolor est est."", ""Ipsum numquam quiquia numquam tempora adipisci aliquam dolorem tempora dolore etincidunt porro tempora ipsum adipisci est aliquam adipisci quisquam sit quisquam aliquam quaerat amet ut."", ""Eius adipisci consectetur sit magnam modi aliquam magnam sit dolore neque adipisci quisquam dolorem voluptatem sit dolore non modi non neque."", ""Porro voluptatem quiquia quaerat ipsum etincidunt labore quaerat modi non tempora quaerat quaerat consectetur dolorem numquam quiquia magnam sed neque amet consectetur labore dolorem non aliquam non consectetur neque."", ""Dolore est sed quaerat magnam eius est dolore modi numquam velit modi est sed labore amet ipsum."", ""Dolorem aliquam voluptatem neque adipisci adipisci voluptatem eius etincidunt consectetur dolorem consectetur voluptatem magnam adipisci modi consectetur quiquia dolorem labore adipisci labore quisquam eius ut magnam porro amet tempora."", ""Dolor voluptatem numquam consectetur eius porro sit tempora velit quaerat voluptatem velit dolor velit magnam velit."", ""Etincidunt ut labore voluptatem etincidunt tempora dolore magnam sit amet voluptatem quiquia ipsum etincidunt dolorem etincidunt etincidunt est voluptatem etincidunt eius dolore consectetur modi magnam."", ""Eius neque adipisci ut eius ut sit amet modi est amet neque aliquam non eius labore non velit aliquam sed non neque aliquam est porro voluptatem consectetur dolore sed non."", ""Voluptatem amet etincidunt amet numquam numquam voluptatem voluptatem porro quiquia dolore.""]"
shall,"[""Magnam"", ""velit"", ""labore"", ""quiquia"", ""etincidunt"", ""ut"", ""magnam"", ""voluptatem"", ""quaerat"", ""quisquam"", ""tempora"", ""labore"", ""sit"", ""sed"", ""numquam"", ""consectetur"", ""dolorem"", ""magnam"", ""quiquia"", ""eius"", ""voluptatem"", ""numquam"", ""etincidunt""]","[""Aliquam etincidunt magnam aliquam sed neque ipsum dolorem dolor tempora sed dolor quisquam labore consectetur dolore aliquam neque non eius tempora tempora est velit ut numquam dolore."", ""Quaerat sit voluptatem amet neque labore velit dolor tempora eius dolorem quiquia modi dolor tempora."", ""Labore labore labore ut labore est labore dolor neque tempora sed."", ""Sit modi eius quiquia quaerat neque adipisci est porro dolor velit est tempora."", ""Dolor ut etincidunt magnam quaerat voluptatem sed aliquam modi dolor sit tempora dolorem quisquam sit neque quisquam consectetur modi sit consectetur etincidunt dolor quaerat quisquam ut sed labore porro velit."", ""Quiquia dolorem est numquam ut eius amet quaerat sed sit velit amet dolor."", ""Sit dolore est sit labore sed adipisci adipisci dolorem velit dolorem sit.""]"
free,"[""Quiquia"", ""dolorem"", ""voluptatem"", ""dolore"", ""eius"", ""amet"", ""numquam"", ""eius"", ""voluptatem"", ""aliquam""]","[""Ipsum velit sit numquam voluptatem amet neque amet magnam porro quisquam adipisci eius ipsum numquam."", ""Adipisci porro eius aliquam voluptatem quisquam adipisci amet neque labore sit."", ""Etincidunt ipsum ipsum quisquam dolorem est sed tempora quisquam neque amet est porro aliquam est velit velit numquam porro est quisquam sit.""]"
victim,"[""Dolorem"", ""voluptatem"", ""sit"", ""labore"", ""aliquam"", ""est"", ""porro"", ""labore"", ""dolorem"", ""est"", ""quiquia"", ""sed"", ""eius"", ""quaerat"", ""quaerat"", ""porro"", ""sit"", ""etincidunt"", ""numquam"", ""consectetur"", ""modi"", ""labore"", ""quaerat"", ""adipisci"", ""quiquia"", ""amet"", ""magnam"", ""adipisci"", ""labore"", ""velit"", ""labore"", ""ipsum"", ""dolor"", ""neque"", ""non""]","[""Aliquam ipsum etincidunt sit est sed aliquam quisquam non ut velit sit est dolorem consectetur porro magnam modi aliquam numquam eius amet adipisci.""]"
conceivably,"[""Amet"", ""aliquam"", ""est"", ""etincidunt"", ""ut"", ""magnam"", ""numquam"", ""consectetur"", ""voluptatem"", ""ipsum""]","[""Dolore tempora adipisci quiquia ipsum voluptatem ipsum dolorem sit dolor modi porro voluptatem sit numquam amet modi est magnam non non etincidunt eius sed tempora voluptatem."", ""Quisquam ut labore dolore non velit porro consectetur sed dolorem numquam sed numquam est tempora tempora dolorem labore porro voluptatem labore aliquam modi porro ut."", ""Ut sit quisquam consectetur quisquam velit tempora etincidunt labore quaerat ipsum magnam eius velit labore est dolore eius velit ipsum etincidunt dolor eius velit etincidunt modi tempora."", ""Dolor ipsum velit quiquia est ut numquam velit labore ut ipsum magnam consectetur ipsum adipisci quaerat quisquam eius quisquam labore."", ""Eius aliquam sed eius dolore amet quiquia velit etincidunt numquam ut neque porro."", ""Sit etincidunt amet modi neque tempora neque dolore aliquam dolor."", ""Quisquam voluptatem quisquam adipisci porro adipisci labore voluptatem eius quiquia labore quiquia amet velit non est ut amet porro quaerat quisquam non etincidunt ipsum aliquam non magnam."", ""Consectetur velit labore est sit quiquia etincidunt ut labore etincidunt labore consectetur voluptatem."", ""Ut labore sit quiquia porro adipisci dolor etincidunt aliquam dolore est quisquam modi dolor velit dolor dolor."", ""Numquam magnam labore velit adipisci aliquam magnam modi amet amet etincidunt dolorem labore ut etincidunt eius amet dolor dolore velit labore ut sed velit dolor."", ""Adipisci quaerat labore dolore neque magnam voluptatem non non dolor dolore sed dolorem dolorem ut neque aliquam amet tempora dolor ipsum."", ""Est aliquam tempora sed etincidunt neque modi sit modi consectetur eius sit porro modi eius quisquam ut consectetur sit magnam magnam.""]"
roadside,"[""Quaerat"", ""amet"", ""magnam"", ""etincidunt"", ""neque"", ""amet"", ""adipisci"", ""eius"", ""tempora"", ""neque"", ""numquam"", ""aliquam"", ""voluptatem"", ""porro"", ""quiquia"", ""ipsum"", ""non""]","[""Sit eius neque dolor dolorem adipisci non ut velit porro quisquam porro quiquia adipisci voluptatem eius non numquam dolor etincidunt dolorem voluptatem quiquia amet labore dolore."", ""Modi numquam dolorem etincidunt quaerat magnam dolore aliquam porro quaerat quaerat ut non sit consectetur voluptatem voluptatem sed adipisci dolore porro neque porro sed etincidunt."", ""Etincidunt quisquam ipsum sed quiquia porro quiquia velit voluptatem quaerat quisquam neque consectetur magnam dolorem dolor quaerat quaerat neque sed voluptatem eius porro dolore sed neque etincidunt."", ""Dolor quiquia porro adipisci porro dolorem quiquia neque adipisci sed sit ut aliquam magnam sit non."", ""Quisquam voluptatem voluptatem magnam quisquam est labore numquam voluptatem non quiquia neque quaerat ipsum sit tempora modi."", ""Neque voluptatem aliquam quaerat porro modi dolorem neque porro dolorem quisquam aliquam etincidunt dolor."", ""Ut est quisquam dolor modi dolor sit etincidunt quiquia modi magnam velit eius dolorem voluptatem modi."", ""Sit adipisci tempora numquam est numquam magnam quaerat voluptatem neque voluptatem non amet magnam non magnam."", ""Labore voluptatem tempora modi adipisci adipisci dolore dolore neque aliquam velit etincidunt."", ""Aliquam non sit velit sed dolore consectetur etincidunt neque dolore aliquam numquam sed modi dolore.""]"
