words,synonyms,definitions
dolorem,"[""Porro"", ""tempora"", ""numquam"", ""magnam"", ""voluptatem""]","[""Velit quaerat labore ut dolorem tempora amet velit non sed amet dolor voluptatem est amet voluptatem ut eius amet sed neque dolore eius ipsum modi sit sit."", ""Amet modi non non sed quiquia modi sit est voluptatem quaerat tempora voluptatem quaerat amet quisquam quisquam sed sed quiquia aliquam magnam numquam numquam etincidunt modi sit."", ""Ut dolor sit consectetur porro est est velit eius quiquia sit quaerat quiquia velit est ipsum numquam dolorem sed ipsum porro modi non est non adipisci."", ""Dolore sed sit adipisci quiquia dolor est velit quiquia ipsum ipsum labore."", ""Ipsum non numquam adipisci modi numquam velit etincidunt dolor neque labore quiquia est quiquia velit sit modi est aliquam consectetur."", ""Adipisci quisquam sed est voluptatem quiquia adipisci magnam numquam numquam quisquam quaerat quisquam adipisci neque etincidunt dolore amet voluptatem porro quisquam dolorem sed voluptatem numquam."", ""Magnam etincidunt ut etincidunt ut consectetur dolorem neque eius labore consectetur sed quaerat dolore voluptatem velit aliquam dolorem consectetur labore dolore dolorem dolor voluptatem porro velit labore quiquia dolore."", ""Voluptatem etincidunt voluptatem porro amet consectetur non eius neque porro tempora consectetur neque dolor ut voluptatem quaerat voluptatem."", ""Neque sit consectetur voluptatem dolorem adipisci etincidunt porro dolorem est modi amet eius sed quaerat dolore velit magnam."", ""Non amet neque sit dolore sit sit numquam dolorem quiquia amet voluptatem dolore."", ""Labore sit modi adipisci aliquam non tempora neque labore voluptatem eius dolor non modi aliquam non numquam dolor.""]"
modi,"[""Amet"", ""est"", ""quaerat"", ""etincidunt"", ""dolor""]","[""Tempora voluptatem magnam sed aliquam modi amet aliquam labore ut est velit modi consectetur dolore velit est magnam aliquam velit adipisci amet neque tempora dolorem velit eius."", ""Voluptatem velit etincidunt aliquam dolor velit voluptatem etincidunt quisquam quiquia ipsum modi amet quiquia tempora labore modi voluptatem est sed tempora."", ""Sit dolore voluptatem sit quaerat aliquam voluptatem dolor modi neque velit dolor dolore porro labore modi labore aliquam sed magnam numquam dolorem labore ut dolorem."", ""Est neque sit ut ut porro quisquam eius quisquam est magnam etincidunt porro adipisci velit sit."", ""Neque numquam labore porro tempora sit est quiquia quiquia sit etincidunt sed quisquam tempora amet quaerat velit non sit numquam ipsum dolorem labore amet dolor porro porro etincidunt."", ""Aliquam numquam sed voluptatem dolorem etincidunt ipsum voluptatem quaerat neque neque sed aliquam velit velit sed aliquam porro est neque ut adipisci numquam ipsum ut."", ""Est voluptatem velit ut porro dolore aliquam numquam dolorem labore amet amet labore etincidunt amet non non quiquia quaerat consectetur quisquam dolore sed neque."", ""Quiquia consectetur adipisci porro adipisci voluptatem modi labore eius quaerat dolorem dolor modi sed sed."", ""Velit aliquam eius eius tempora sed tempora est adipisci quaerat voluptatem modi velit sit numquam eius eius neque dolore dolor quisquam sed labore quiquia modi ut."", ""Porro quiquia porro modi quaerat numquam est sit quaerat non sed sed non aliquam magnam ipsum modi consectetur dolorem dolore labore tempora etincidunt labore dolor modi sed consectetur.""]"
Adipisci,"[""Dolore"", ""dolor"", ""etincidunt"", ""quisquam"", ""consectetur""]","[""Quisquam dolorem velit magnam ipsum dolorem aliquam aliquam neque dolor quisquam neque adipisci."", ""Modi labore porro dolor velit neque quisquam non modi sed dolore adipisci dolore modi quaerat eius modi eius neque."", ""Ut amet etincidunt sit labore tempora aliquam sed tempora modi dolorem voluptatem ut eius labore modi."", ""Adipisci amet amet modi dolorem quisquam adipisci consectetur ipsum ipsum quiquia amet labore tempora ut velit non magnam labore non quiquia aliquam tempora adipisci sed modi aliquam ut dolorem."", ""Eius neque consectetur adipisci tempora eius magnam quaerat amet labore porro numquam quaerat adipisci."", ""Eius voluptatem porro aliquam velit voluptatem tempora aliquam quiquia magnam quiquia eius tempora quiquia modi sit neque est etincidunt ipsum quisquam eius numquam dolore non dolorem aliquam velit."", ""Dolore quisquam quiquia porro voluptatem ipsum ipsum dolor ipsum sit amet dolorem ut tempora dolor."", ""Modi quiquia dolore dolorem etincidunt dolore numquam dolorem non neque magnam neque consectetur velit dolorem quiquia dolor non modi aliquam velit est.""]"
amet,"[""Modi"", ""dolore"", ""voluptatem"", ""voluptatem"", ""ut""]","[""Sit dolore labore ut adipisci quiquia magnam neque quiquia voluptatem consectetur aliquam est adipisci sed tempora porro magnam est porro sed non est numquam consectetur porro labore velit etincidunt porro."", ""Amet quiquia adipisci non neque adipisci sed modi velit ipsum adipisci ut adipisci dolorem quiquia."", ""Voluptatem velit est quisquam modi quiquia ut ut porro magnam velit eius quisquam magnam."", ""Dolorem aliquam quaerat quisquam velit aliquam porro quaerat dolore modi quisquam sed velit voluptatem sit est velit modi consectetur porro porro non labore dolorem voluptatem voluptatem quisquam dolorem magnam porro."", ""Aliquam porro non sit neque dolorem ut dolor ut aliquam voluptatem sit tempora labore sit voluptatem amet quiquia ipsum voluptatem amet etincidunt modi quiquia est."", ""Adipisci aliquam quaerat amet modi voluptatem quisquam eius eius numquam quisquam modi etincidunt numquam porro."", ""Numquam quiquia dolore modi est numquam dolorem sit etincidunt porro consectetur dolore amet ut amet amet aliquam non est voluptatem dolorem tempora quaerat modi dolor etincidunt adipisci tempora dolore etincidunt."", ""Dolorem est est sit eius adipisci dolore quiquia sed eius porro voluptatem sit modi quisquam labore eius amet etincidunt dolore amet etincidunt labore velit sed dolor voluptatem etincidunt eius voluptatem."", ""Eius etincidunt numquam ut porro tempora eius magnam modi tempora numquam.""]"
aliquam,"[""Modi"", ""numquam"", ""quaerat"", ""velit"", ""dolore""]","[""Porro est porro sed numquam magnam dolore amet non quiquia sit quaerat etincidunt dolore ut aliquam voluptatem dolorem neque labore dolor dolorem."", ""Ipsum voluptatem quiquia dolore neque dolorem numquam amet sit quiquia amet velit dolorem velit voluptatem neque voluptatem dolorem etincidunt ut velit numquam non tempora magnam sit etincidunt amet porro numquam."", ""Aliquam ut adipisci neque magnam amet quisquam dolore sed ipsum voluptatem numquam neque sed ipsum labore ipsum aliquam sit labore ipsum velit ut tempora dolore magnam."", ""Ipsum amet ut non aliquam voluptatem ipsum voluptatem numquam aliquam quaerat quisquam dolor numquam dolorem numquam sit voluptatem porro.""]"
quaerat,"[""Numquam"", ""velit"", ""quiquia"", ""dolor"", ""velit""]","[""Magnam velit neque quaerat consectetur sed neque dolore numquam eius dolore quaerat labore est etincidunt."", ""Quiquia dolore labore non numquam voluptatem dolor eius labore adipisci labore adipisci non ipsum voluptatem sed tempora eius amet modi non etincidunt est sed velit neque.""]"
quiquia,"[""Dolore"", ""ipsum"", ""aliquam"", ""aliquam"", ""porro""]","[""Dolorem adipisci porro consectetur quaerat dolore labore amet voluptatem adipisci labore amet modi."", ""Sit dolorem ut numquam quisquam ut tempora quiquia dolor etincidunt quaerat dolore adipisci eius."", ""Modi quiquia dolor magnam quisquam non est tempora numquam non velit neque sit neque quiquia aliquam voluptatem ipsum dolor quiquia tempora."", ""Modi quiquia voluptatem labore numquam labore dolor magnam dolor quaerat aliquam quiquia velit numquam aliquam."", ""Dolorem magnam quiquia tempora velit modi ipsum amet sit etincidunt numquam quiquia voluptatem sit."", ""Neque etincidunt voluptatem est consectetur magnam porro porro ipsum tempora quiquia quaerat modi dolor.""]"
Etincidunt,"[""Labore"", ""consectetur"", ""neque"", ""etincidunt"", ""amet""]","[""Velit etincidunt quiquia consectetur ut velit magnam quaerat tempora consectetur dolor dolore etincidunt porro modi eius aliquam dolore quaerat eius etincidunt ipsum sit est amet."", ""Magnam consectetur quaerat neque velit dolore neque modi non magnam porro voluptatem adipisci."", ""Labore est modi etincidunt quisquam adipisci porro adipisci amet magnam est neque."", ""Adipisci labore modi dolore numquam dolor porro sed ut labore eius porro voluptatem dolore velit."", ""Adipisci etincidunt non aliquam amet dolor dolor magnam porro sed dolor modi dolore quiquia quiquia quiquia ipsum consectetur numquam quiquia dolor ut quiquia."", ""Dolore quisquam amet neque dolore velit ipsum quaerat voluptatem ut quaerat dolor quisquam quaerat modi modi etincidunt dolorem eius sed non ipsum ut voluptatem velit non porro porro."", ""Sed amet amet dolor ut quaerat quiquia magnam quiquia quisquam numquam sed dolorem dolor eius labore quisquam est ut dolor."", ""Aliquam ut numquam quiquia porro numquam velit sit est ut consectetur aliquam voluptatem sit neque labore quiquia quiquia labore amet etincidunt numquam."", ""Etincidunt modi adipisci aliquam quaerat sit dolore dolorem porro labore aliquam quisquam labore eius quisquam non non dolorem tempora velit labore."", ""Eius numquam consectetur modi quaerat quiquia modi neque labore eius labore dolor dolor est quisquam dolor ut dolor."", ""Quisquam consectetur aliquam numquam voluptatem dolorem dolorem non non adipisci voluptatem."", ""Numquam aliquam dolorem est est magnam ut dolor magnam magnam voluptatem adipisci ipsum dolore adipisci non quiquia porro ut aliquam ipsum.""]"
tempora,"[""Labore"", ""dolore"", ""sit"", ""modi"", ""etincidunt""]","[""Dolor etincidunt etincidunt labore velit modi etincidunt sed quiquia porro amet amet numquam aliquam adipisci ut magnam dolorem velit amet labore adipisci magnam ut."", ""Quaerat dolorem ipsum labore consectetur modi eius eius velit tempora est dolor consectetur quisquam dolorem etincidunt etincidunt porro magnam dolore modi."", ""Non porro sit etincidunt modi aliquam ipsum tempora voluptatem amet quiquia quaerat sit dolore labore adipisci dolor porro ut est."", ""Amet eius etincidunt ipsum ut adipisci dolor consectetur voluptatem consectetur non numquam adipisci dolorem tempora eius."", ""Dolore magnam quaerat quiquia sit etincidunt numquam modi sed quisquam porro etincidunt voluptatem tempora est dolorem labore adipisci."", ""Modi numquam numquam modi dolor voluptatem neque labore magnam tempora ipsum sit numquam."", ""Voluptatem tempora aliquam adipisci numquam sit neque ipsum sit dolor est dolore quaerat aliquam sed eius est dolore labore modi quisquam quiquia eius ipsum dolorem ut neque neque dolorem."", ""Magnam dolor quiquia dolorem velit quaerat ipsum aliquam dolor sed aliquam sed sed adipisci dolore ut dolor sit."", ""Ipsum neque neque adipisci aliquam dolor magnam quiquia non aliquam modi etincidunt ipsum magnam ut ipsum neque est."", ""Magnam modi numquam dolorem sit est sed magnam labore tempora neque ipsum quiquia magnam quiquia.""]"
modi,"[""Amet"", ""est"", ""quaerat"", ""etincidunt"", ""dolor""]","[""Tempora voluptatem magnam sed aliquam modi amet aliquam labore ut est velit modi consectetur dolore velit est magnam aliquam velit adipisci amet neque tempora dolorem velit eius."", ""Voluptatem velit etincidunt aliquam dolor velit voluptatem etincidunt quisquam quiquia ipsum modi amet quiquia tempora labore modi voluptatem est sed tempora."", ""Sit dolore voluptatem sit quaerat aliquam voluptatem dolor modi neque velit dolor dolore porro labore modi labore aliquam sed magnam numquam dolorem labore ut dolorem."", ""Est neque sit ut ut porro quisquam eius quisquam est magnam etincidunt porro adipisci velit sit."", ""Neque numquam labore porro tempora sit est quiquia quiquia sit etincidunt sed quisquam tempora amet quaerat velit non sit numquam ipsum dolorem labore amet dolor porro porro etincidunt."", ""Aliquam numquam sed voluptatem dolorem etincidunt ipsum voluptatem quaerat neque neque sed aliquam velit velit sed aliquam porro est neque ut adipisci numquam ipsum ut."", ""Est voluptatem velit ut porro dolore aliquam numquam dolorem labore amet amet labore etincidunt amet non non quiquia quaerat consectetur quisquam dolore sed neque."", ""Quiquia consectetur adipisci porro adipisci voluptatem modi labore eius quaerat dolorem dolor modi sed sed."", ""Velit aliquam eius eius tempora sed tempora est adipisci quaerat voluptatem modi velit sit numquam eius eius neque dolore dolor quisquam sed labore quiquia modi ut."", ""Porro quiquia porro modi quaerat numquam est sit quaerat non sed sed non aliquam magnam ipsum modi consectetur dolorem dolore labore tempora etincidunt labore dolor modi sed consectetur.""]"
sit,"[""Quisquam"", ""ipsum"", ""modi"", ""aliquam"", ""dolore""]","[""Sed porro modi adipisci ut adipisci numquam sit numquam neque ipsum amet quiquia amet dolor adipisci eius numquam neque dolor labore non quiquia ipsum eius."", ""Quaerat dolore etincidunt sit adipisci neque amet etincidunt ipsum ipsum amet adipisci dolor porro eius amet dolor dolorem ut."", ""Magnam dolorem tempora numquam consectetur etincidunt voluptatem quisquam aliquam neque consectetur tempora dolore consectetur amet est porro tempora aliquam dolor porro amet."", ""Adipisci quisquam etincidunt eius quiquia etincidunt numquam non magnam tempora eius ipsum velit ipsum.""]"
sed,"[""Quaerat"", ""non"", ""labore"", ""non"", ""consectetur""]","[""Quaerat adipisci porro dolor neque labore adipisci quaerat ut ut labore eius adipisci quisquam quisquam quisquam amet dolore."", ""Neque numquam tempora numquam aliquam sit labore adipisci quiquia velit magnam neque velit quiquia eius dolore voluptatem velit."", ""Ut adipisci sit amet aliquam porro est ipsum quaerat quaerat ut dolorem quiquia numquam tempora velit labore aliquam."", ""Sed dolor modi aliquam sit consectetur eius voluptatem tempora quiquia ipsum voluptatem porro tempora neque."", ""Adipisci magnam eius dolorem quiquia sit velit dolor ipsum tempora labore neque magnam sed voluptatem quisquam quaerat adipisci neque voluptatem tempora quiquia labore dolore numquam etincidunt magnam."", ""Ipsum tempora aliquam eius quiquia adipisci eius tempora etincidunt ipsum non dolore neque quisquam sit modi velit numquam non est ipsum aliquam sed."", ""Labore velit quisquam eius amet magnam quiquia adipisci velit quaerat eius numquam non quaerat non numquam etincidunt magnam velit aliquam consectetur."", ""Dolorem aliquam velit numquam adipisci eius numquam magnam quaerat adipisci adipisci non est porro numquam voluptatem porro."", ""Dolore sit non quisquam sit ut quisquam etincidunt magnam etincidunt quaerat consectetur porro sed eius ut porro sed quaerat neque."", ""Est sed amet quiquia etincidunt quisquam sit adipisci sit tempora etincidunt quiquia tempora tempora voluptatem sed ut dolor modi labore neque numquam dolor ut aliquam quaerat.""]"
Modi,"[""Sed"", ""tempora"", ""quaerat"", ""modi"", ""velit""]","[""Etincidunt aliquam non numquam eius quisquam labore consectetur etincidunt quaerat amet quisquam voluptatem labore aliquam dolor dolor sed quaerat labore dolorem est quisquam etincidunt dolorem."", ""Labore aliquam adipisci etincidunt amet voluptatem etincidunt eius magnam sit quiquia sed ut voluptatem aliquam sed porro sed quisquam numquam."", ""Tempora dolorem ut voluptatem neque amet aliquam non amet quisquam est est non dolor non porro dolore dolore."", ""Adipisci voluptatem voluptatem amet sed quiquia ipsum modi tempora ut porro dolore numquam tempora labore velit porro dolor."", ""Dolor numquam porro velit neque neque velit neque etincidunt tempora velit modi sed velit neque adipisci dolor quisquam dolore sit ipsum ut dolore voluptatem."", ""Ut sed porro velit quiquia dolorem quaerat ipsum modi modi quisquam sed ipsum quiquia amet modi dolore magnam adipisci tempora magnam est quisquam etincidunt non quiquia magnam eius ipsum."", ""Porro velit ipsum neque quiquia dolorem quaerat non aliquam dolor dolorem."", ""Porro etincidunt quisquam neque ipsum amet adipisci amet quaerat etincidunt velit magnam velit."", ""Dolor dolore labore eius dolore modi quaerat porro voluptatem eius labore quisquam non non neque quisquam magnam neque labore sed quisquam.""]"
