word,cos_dist,count,root_word,instances,status
terror,0.24931,0.227272727272727,delirious,1,N
harshness,0.2493,0.272727272727273,rhapsodic,1,N
barbara,0.24914,0.0454545454545454,enchanted,3,N
declare,0.24906,0.136363636363636,elated,1,N
damp,0.24887,0.0909090909090909,blissful,6,N
bath,0.24881,0.0454545454545454,blissful,6,N
character,0.2486,0.0454545454545454,enchanted,3,N
madame,0.24852,0.181818181818182,rapturous,4,N
traffic,0.24842,0.0454545454545454,transported,1,N
weave,0.2484,0.0454545454545454,enchanted,1,N
slipper,0.24833,0.0454545454545454,enchanted,1,L
carve,0.24823,0.0454545454545454,enchanted,1,N
sheik,0.2482,0.181818181818182,delirious,1,N
identical,0.2482,0.0909090909090909,transported,2,N
tissue,0.24789,0.0454545454545454,transported,1,N
negro,0.24788,0.0454545454545454,ravished,3,N
carelessness,0.24788,0.181818181818182,blissful,1,N
gate,0.24785,0.0909090909090909,transported,8,N
untrue,0.24767,0.0454545454545454,delirious,3,N
metropolitan,0.24763,0.0454545454545454,transported,1,N
beaver,0.24755,0.0909090909090909,orgasmic,1,N
rub,0.24754,0.0454545454545454,orgasmic,2,N
chauffeur,0.24753,0.0454545454545454,transported,10,N
gamble,0.24749,0.0909090909090909,enchanted,1,N
shallow,0.24709,0.0454545454545454,blissful,1,N
ferryboat,0.24679,0.136363636363636,transported,1,N
wag,0.24676,0.181818181818182,rapturous,1,N
gasoline,0.24675,0.0454545454545454,transported,3,N
neighbourhood,0.24651,0.0454545454545454,delighted,2,N
heat,0.24638,0.0454545454545454,transported,14,N
cocktail,0.24636,0.0909090909090909,enchanted,8,N
slap,0.24629,0.0454545454545454,orgasmic,4,N
propose,0.24622,0.0454545454545454,delighted,1,N
dew,0.24594,0.136363636363636,blissful,2,N
imprison,0.24555,0.0454545454545454,ravished,1,N
realism,0.24536,0.136363636363636,euphoric,1,N
cymbal,0.24525,0.136363636363636,euphoric,1,N
peremptory,0.24522,0.0909090909090909,exultant,1,N
offend,0.24501,0.0454545454545454,overjoyed,3,N
flicker,0.24486,0.0909090909090909,delirious,3,N
steward,0.24479,0.0909090909090909,delighted,1,N
automatically,0.24453,0.0454545454545454,transported,3,N
tea,0.24452,0.0454545454545454,enchanted,11,N
jonquil,0.24435,0.136363636363636,exultant,1,N
defence,0.24424,0.0454545454545454,delighted,1,N
gay,0.24412,0.0454545454545454,orgasmic,8,N
follies,0.24411,0.136363636363636,enraptured,1,N
inquiry,0.24396,0.0454545454545454,delighted,1,N
result,0.24394,0.136363636363636,delighted,1,N
fireplace,0.24394,0.0454545454545454,enchanted,1,N
cross,0.24391,0.0454545454545454,transported,7,N
foot,0.24389,0.0454545454545454,transported,31,N
restaurant,0.24362,0.0454545454545454,delighted,6,N
path,0.24357,0.0909090909090909,blissful,2,N
mediterranean,0.24354,0.0454545454545454,enchanted,1,N
protect,0.24345,0.0454545454545454,transported,1,N
postpone,0.24342,0.0909090909090909,overjoyed,1,N
sparse,0.24337,0.136363636363636,rapturous,1,L
flow,0.2433,0.0454545454545454,transported,4,N
cardinal,0.24311,0.0454545454545454,beatific,1,N
motorboat,0.24308,0.136363636363636,transported,2,N
wicker,0.24291,0.0454545454545454,enchanted,2,N
septic,0.24285,0.0454545454545454,transported,1,N
road,0.24216,0.0454545454545454,transported,22,N
biloxi,0.24191,0.0909090909090909,enchanted,9,N
photograph,0.24184,0.0454545454545454,transported,6,N
art,0.24182,0.0454545454545454,enchanted,1,N
creep,0.2418,0.0454545454545454,orgasmic,3,N
clergyman,0.2418,0.181818181818182,beatific,1,X
ulysses,0.24178,0.136363636363636,exultant,1,N
perspiration,0.24169,0.181818181818182,euphoric,2,N
century,0.24162,0.0909090909090909,enchanted,1,N
store,0.2415,0.0454545454545454,transported,5,N
state,0.24141,0.0454545454545454,transported,3,N
dismiss,0.2414,0.0454545454545454,elated,2,N
pottery,0.24136,0.0454545454545454,enchanted,1,N
roadhouse,0.24119,0.136363636363636,delirious,2,N
aid,0.24111,0.0454545454545454,transported,1,N
shave,0.24111,0.0454545454545454,orgasmic,2,N
secure,0.24107,0.0909090909090909,transported,2,B
pander,0.24106,0.136363636363636,enraptured,1,N
proportion,0.24106,0.0454545454545454,transported,1,N
gold,0.24102,0.0454545454545454,enchanted,8,N
michaelis,0.24097,0.0909090909090909,enraptured,22,N
slender,0.24064,0.0909090909090909,ravished,5,N
decoration,0.24019,0.0454545454545454,enchanted,1,N
upward,0.24017,0.136363636363636,transported,1,N
fluently,0.24013,0.0909090909090909,rhapsodic,1,N
coward,0.24006,0.0454545454545454,delirious,2,N
adriatic,0.24006,0.0909090909090909,ravished,1,N
drawbridge,0.24004,0.0454545454545454,enchanted,1,N
forehead,0.2399,0.136363636363636,beatific,2,N
shrubbery,0.23987,0.0454545454545454,enchanted,3,N
bridge,0.23985,0.0454545454545454,transported,6,N
springs,0.23979,0.0454545454545454,enchanted,1,L
brood,0.23971,0.0909090909090909,beatific,2,N
rigidly,0.23968,0.136363636363636,enraptured,2,N
spree,0.23967,0.0909090909090909,delirious,2,N
horse,0.23936,0.0909090909090909,enchanted,5,N
stale,0.23936,0.0454545454545454,delirious,2,N
judy,0.23928,0.0454545454545454,enchanted,1,N
aged,0.23925,0.0454545454545454,transported,1,N
aspire,0.23914,0.0454545454545454,beatific,1,B
retribution,0.23903,0.181818181818182,rapturous,1,X
ferdie,0.23875,0.136363636363636,ravished,2,N
resourcefulness,0.23874,0.181818181818182,exultant,1,N
cellar,0.23866,0.0454545454545454,transported,2,N
motor,0.23866,0.0454545454545454,transported,4,N
argonne,0.23861,0.136363636363636,exultant,2,N
policeman,0.23852,0.136363636363636,transported,14,N
mrs.,0.23849,0.0909090909090909,enchanted,31,N
green,0.23848,0.0454545454545454,enchanted,17,N
gut,0.23847,0.0454545454545454,orgasmic,2,N
claret,0.23829,0.0454545454545454,beatific,1,N
brutality,0.23818,0.318181818181818,delirious,1,N
climb,0.23809,0.0454545454545454,transported,3,N
crush,0.23808,0.0909090909090909,orgasmic,3,N
hick,0.23803,0.0909090909090909,delirious,1,N
barrier,0.23799,0.0454545454545454,transported,2,N
limousine,0.23793,0.0454545454545454,transported,3,N
hollow,0.23789,0.0454545454545454,enchanted,2,N
elude,0.2377,0.272727272727273,enraptured,5,N
scatter,0.23745,0.0454545454545454,enchanted,1,N
boom,0.23739,0.0454545454545454,euphoric,2,N
drum,0.23737,0.0454545454545454,euphoric,3,N
luminosity,0.23731,0.0454545454545454,beatific,1,N
attractively,0.23724,0.0909090909090909,delighted,1,N
confirmation,0.23724,0.0454545454545454,delighted,2,N
settler,0.23706,0.0454545454545454,transported,1,N
leaf,0.23683,0.0454545454545454,enchanted,2,N
establish,0.23677,0.0454545454545454,transported,2,N
foreground,0.23672,0.0454545454545454,transported,1,N
flood,0.23655,0.0454545454545454,transported,1,N
smoke,0.23653,0.136363636363636,transported,7,N
steeple,0.23649,0.136363636363636,exultant,1,N
liver,0.23643,0.0454545454545454,transported,1,N
accord,0.23633,0.0454545454545454,beatific,2,N
craze,0.23626,0.136363636363636,euphoric,1,N
sheep,0.23617,0.0454545454545454,transported,1,N
examine,0.23612,0.0909090909090909,transported,4,N
visible,0.23597,0.0454545454545454,transported,4,N
token,0.23594,0.0454545454545454,enchanted,1,N
shiftlessness,0.23584,0.136363636363636,exultant,1,N
contain,0.23581,0.0454545454545454,transported,3,N
motorcar,0.23552,0.0454545454545454,beatific,1,N
nineteen,0.23548,0.0909090909090909,ravished,6,N
instance,0.23544,0.0454545454545454,transported,1,N
chafe,0.23538,0.136363636363636,exultant,1,N
nest,0.23537,0.0909090909090909,enchanted,1,N
agreement,0.23513,0.0454545454545454,delighted,2,N
claud,0.23505,0.0909090909090909,rhapsodic,1,N
refusal,0.23505,0.136363636363636,overjoyed,1,N
roof,0.23502,0.0454545454545454,transported,2,N
chew,0.23499,0.0454545454545454,orgasmic,1,L
parke,0.23499,0.0454545454545454,rhapsodic,1,N
identify,0.23498,0.0454545454545454,transported,2,N
silhouette,0.23479,0.0454545454545454,enchanted,2,N
bunsen,0.2347,0.0909090909090909,rhapsodic,1,N
steal,0.23468,0.0909090909090909,enchanted,1,N
silk,0.23464,0.0454545454545454,enchanted,3,N
pasquinade,0.23462,0.136363636363636,rhapsodic,1,V
rowboat,0.2346,0.0909090909090909,rhapsodic,1,N
washrag,0.2345,0.181818181818182,rhapsodic,1,N
jewess,0.23443,0.227272727272727,ravished,1,N
clay,0.23441,0.0909090909090909,enchanted,1,N
polisher,0.23432,0.0454545454545454,rhapsodic,1,N
arched,0.2343,0.0909090909090909,ravished,1,N
malice,0.23428,0.0909090909090909,delirious,1,N
extend,0.234,0.0454545454545454,delighted,2,N
orleans,0.23397,0.0454545454545454,enchanted,1,N
cornet,0.23389,0.136363636363636,rhapsodic,1,N
overlook,0.2338,0.0909090909090909,enchanted,2,N
terrace,0.23378,0.0454545454545454,enchanted,2,N
ella,0.23373,0.0454545454545454,enchanted,3,N
reject,0.23368,0.0454545454545454,overjoyed,1,N
milk,0.23355,0.0454545454545454,transported,4,S
beam,0.23355,0.0454545454545454,transported,2,N
driver,0.23342,0.0454545454545454,transported,8,N
building,0.23336,0.0454545454545454,transported,2,N
pavilion,0.23333,0.0454545454545454,enchanted,1,N
army,0.23332,0.0454545454545454,transported,5,N
drizzle,0.23302,0.0909090909090909,delirious,2,S
complete,0.23277,0.0454545454545454,delighted,10,N
obscure,0.23264,0.0909090909090909,delirious,1,N
gambler,0.23258,0.0454545454545454,enchanted,1,N
illuminate,0.2325,0.0909090909090909,enchanted,1,N
imply,0.23207,0.0454545454545454,beatific,2,V
bush,0.23202,0.0454545454545454,enchanted,1,N
salt,0.23195,0.0454545454545454,transported,1,N
dangle,0.23195,0.0454545454545454,enchanted,2,N
battle,0.2319,0.0454545454545454,enchanted,1,N
disorder,0.23179,0.136363636363636,delirious,1,N
gad,0.23166,0.181818181818182,euphoric,2,N
protégés,0.2315,0.136363636363636,enraptured,1,N
thick,0.23148,0.0454545454545454,orgasmic,8,N
west,0.23148,0.0454545454545454,transported,39,N
concrete,0.23136,0.0454545454545454,transported,1,N
rumour,0.23122,0.0909090909090909,overjoyed,5,N
shall,0.23117,0.0909090909090909,delighted,4,N
trick,0.23107,0.0454545454545454,enchanted,2,N
pipeline,0.23085,0.0454545454545454,transported,1,N
helpfully,0.23075,0.136363636363636,overjoyed,1,N
topple,0.23068,0.0454545454545454,jubilant,1,N
eyesore,0.23068,0.0454545454545454,ravished,2,N
urban,0.23067,0.0454545454545454,transported,1,N
assert,0.23066,0.0454545454545454,elated,3,N
opal,0.23066,0.0454545454545454,enchanted,1,N
wayside,0.23063,0.0454545454545454,enchanted,1,N
absence,0.23052,0.0454545454545454,transported,3,N
fle,0.23036,0.0909090909090909,exultant,1,N
murder,0.2303,0.0454545454545454,transported,1,N
ether,0.22995,0.0909090909090909,euphoric,1,N
paris,0.22989,0.0454545454545454,enchanted,1,N
moth,0.22988,0.0454545454545454,enchanted,2,N
request,0.22982,0.0454545454545454,delighted,6,N
worn,0.2297,0.0454545454545454,transported,1,I
eberhardt,0.2297,0.0909090909090909,enraptured,1,N
snobbery,0.22962,0.136363636363636,enraptured,1,N
parlour,0.22945,0.0454545454545454,enchanted,1,N
silver,0.22933,0.0454545454545454,enchanted,11,N
coherence,0.22921,0.0454545454545454,beatific,1,N
ice,0.22913,0.0454545454545454,transported,6,N
grocery,0.2291,0.0454545454545454,transported,3,N
burn,0.22909,0.0454545454545454,transported,4,N
trot,0.22907,0.0909090909090909,jubilant,2,N
caravansary,0.22901,0.181818181818182,ravished,1,N
ditch,0.229,0.0454545454545454,transported,2,N
frosted,0.22898,0.0454545454545454,enchanted,1,X
marie,0.22883,0.0454545454545454,enchanted,1,N
conventional,0.22863,0.0454545454545454,transported,1,N
final,0.22857,0.0454545454545454,jubilant,3,N
overtake,0.22844,0.136363636363636,jubilant,3,X
wind,0.2284,0.0909090909090909,enchanted,14,S
metropole,0.22835,0.136363636363636,exultant,3,N
fasten,0.2283,0.0454545454545454,beatific,1,N
shear,0.22822,0.0454545454545454,orgasmic,1,N
unopened,0.22812,0.0454545454545454,transported,1,N
bystander,0.2281,0.136363636363636,enraptured,1,N
gatsby,0.228,0.0454545454545454,rhapsodic,263,N
pompadour,0.22784,0.136363636363636,rhapsodic,2,N
sailor,0.2278,0.136363636363636,enchanted,1,N
plum,0.22768,0.0454545454545454,enchanted,3,N
singe,0.22766,0.136363636363636,exultant,4,N
unroll,0.22754,0.0909090909090909,rhapsodic,2,N
understudy,0.22745,0.0909090909090909,rapturous,1,N
infantry,0.22738,0.0454545454545454,transported,3,N
barbary,0.22734,0.0909090909090909,exultant,1,N
darken,0.22726,0.0454545454545454,beatific,2,N
ring,0.22701,0.0454545454545454,enchanted,14,N
bare,0.227,0.0909090909090909,ravished,3,N
glass,0.22675,0.0454545454545454,enchanted,15,N
foamy,0.22673,0.0909090909090909,orgasmic,1,S
boulogne,0.22668,0.0909090909090909,exultant,1,N
drawing,0.22654,0.0454545454545454,enchanted,4,N
england,0.22633,0.0454545454545454,enchanted,4,N
imitation,0.22629,0.0454545454545454,beatific,1,N
slum,0.22626,0.0454545454545454,ravished,1,N
fish,0.22616,0.0454545454545454,transported,1,I
flushing,0.22616,0.0454545454545454,orgasmic,2,N
quinns,0.22613,0.0909090909090909,rhapsodic,1,N
savoury,0.22599,0.136363636363636,orgasmic,1,N
february,0.22584,0.0454545454545454,enchanted,1,N
alter,0.22578,0.0909090909090909,beatific,1,N
duckweed,0.22565,0.0454545454545454,rhapsodic,1,B
gulls,0.22533,0.0909090909090909,jubilant,1,N
yacht,0.2253,0.0454545454545454,transported,5,N
clerk,0.22515,0.0454545454545454,transported,4,N
rouge,0.22507,0.0454545454545454,enchanted,1,N
object,0.22506,0.0454545454545454,transported,16,N
watcher,0.22503,0.0454545454545454,enraptured,2,N
acre,0.22493,0.0454545454545454,transported,2,N
ajar,0.22492,0.0909090909090909,enraptured,2,N
euphemism,0.2248,0.0909090909090909,orgasmic,1,N
duluth,0.22475,0.0454545454545454,beatific,1,N
taylor,0.2247,0.0454545454545454,enchanted,2,N
greek,0.22465,0.0454545454545454,enchanted,1,N
form,0.22462,0.0454545454545454,transported,9,N
source,0.22449,0.0454545454545454,transported,3,N
nick,0.22447,0.0454545454545454,enchanted,24,N
poles,0.22447,0.0454545454545454,transported,1,N
chromes,0.22446,0.0454545454545454,rhapsodic,1,B
beckers,0.2243,0.0454545454545454,beatific,1,N
shirtfront,0.22428,0.0909090909090909,ravished,1,B
hulk,0.22423,0.0454545454545454,enchanted,3,N
vacant,0.22421,0.0454545454545454,transported,1,N
rajah,0.22396,0.0909090909090909,exultant,1,N
seat,0.2239,0.0454545454545454,transported,4,N
viols,0.22381,0.0909090909090909,ravished,1,N
thomas,0.2238,0.0454545454545454,enchanted,1,N
swing,0.22364,0.0454545454545454,enchanted,4,N
device,0.22364,0.0454545454545454,transported,1,N
anon,0.22338,0.0454545454545454,beatific,1,N
beaux,0.22319,0.0909090909090909,rhapsodic,1,N
hide,0.22296,0.0454545454545454,enchanted,3,N
nostril,0.22289,0.0909090909090909,orgasmic,3,B
guard,0.22275,0.0454545454545454,transported,1,N
artificial,0.22253,0.0454545454545454,transported,3,N
vista,0.22243,0.0454545454545454,enchanted,1,N
rock,0.22243,0.136363636363636,enchanted,5,N
antoinette,0.22235,0.0454545454545454,ravished,1,N
trap,0.22228,0.0454545454545454,transported,1,N
bend,0.22219,0.0454545454545454,enchanted,10,N
bass,0.22211,0.0454545454545454,euphoric,1,N
allied,0.2221,0.0454545454545454,transported,1,N
basket,0.22204,0.0454545454545454,transported,4,N
master,0.22202,0.0454545454545454,enchanted,2,N
actual,0.22201,0.0454545454545454,transported,2,N
locality,0.2219,0.0909090909090909,transported,1,N
lieutenant,0.22189,0.0909090909090909,elated,2,N
hallway,0.22184,0.0454545454545454,transported,1,N
monopolize,0.22159,0.0909090909090909,exultant,1,N
pipe,0.22135,0.0454545454545454,transported,1,N
millionaire,0.22126,0.0454545454545454,elated,2,N
slump,0.2212,0.0454545454545454,euphoric,1,N
snob,0.22106,0.0909090909090909,enraptured,1,N
garage,0.22099,0.0454545454545454,transported,29,N
door,0.22097,0.0454545454545454,transported,71,N
spread,0.22082,0.0454545454545454,transported,5,N
balloon,0.22031,0.0454545454545454,transported,2,N
brow,0.22016,0.181818181818182,beatific,1,N
brothel,0.22004,0.136363636363636,ravished,1,N
weedy,0.21976,0.181818181818182,euphoric,1,N
bottle,0.21951,0.0454545454545454,transported,7,N
bag,0.21937,0.0454545454545454,transported,2,N
nibble,0.21935,0.0909090909090909,orgasmic,1,N
husky,0.21915,0.0454545454545454,orgasmic,6,N
bruise,0.21911,0.0454545454545454,ravished,1,L
f.,0.21884,0.0454545454545454,exultant,1,N
connection,0.2187,0.0454545454545454,transported,5,N
stiff,0.21868,0.0909090909090909,orgasmic,6,N
tray,0.21834,0.0454545454545454,transported,3,N
keyed,0.21825,0.0454545454545454,jubilant,1,N
exchange,0.21808,0.0454545454545454,transported,3,N
pocketbook,0.21805,0.0454545454545454,ravished,1,N
drive,0.21795,0.0454545454545454,transported,47,N
shot,0.21791,0.0454545454545454,transported,2,N
suppress,0.21785,0.0454545454545454,euphoric,1,N
lift,0.21738,0.0454545454545454,transported,6,N
distortion,0.21733,0.0454545454545454,orgasmic,1,N
responsiveness,0.21724,0.0909090909090909,orgasmic,1,N
receptacle,0.2172,0.0454545454545454,transported,1,N
lane,0.21716,0.0454545454545454,transported,2,N
dominance,0.21716,0.0909090909090909,orgasmic,1,N
catastrophe,0.21699,0.0909090909090909,ravished,1,N
inherit,0.21698,0.0454545454545454,ravished,2,I
track,0.21697,0.0454545454545454,euphoric,4,N
banjo,0.21686,0.0454545454545454,rhapsodic,2,N
unpunctual,0.2163,0.227272727272727,ravished,1,N
migration,0.21608,0.0454545454545454,transported,1,N
sturdy,0.21596,0.0454545454545454,transported,2,N
inquisition,0.21588,0.0909090909090909,enraptured,1,B
banner,0.21531,0.0454545454545454,jubilant,2,N
attack,0.21521,0.0454545454545454,transported,1,N
b.,0.21514,0.0454545454545454,exultant,5,N
main,0.21468,0.0454545454545454,transported,3,N
generalized,0.21465,0.0909090909090909,euphoric,1,N
halt,0.21461,0.0909090909090909,jubilant,3,N
principal,0.21457,0.0454545454545454,transported,1,N
trail,0.21433,0.0454545454545454,transported,1,N
constrain,0.21423,0.0454545454545454,beatific,1,N
corrugate,0.21409,0.0909090909090909,rhapsodic,1,N
eyeball,0.21396,0.136363636363636,beatific,1,N
carraway,0.21385,0.0909090909090909,exultant,10,N
ernest,0.21374,0.0909090909090909,exultant,1,N
superiority,0.21335,0.0909090909090909,beatific,1,N
tactfully,0.21298,0.0909090909090909,rhapsodic,1,L
choke,0.21296,0.0454545454545454,orgasmic,3,L
odour,0.21288,0.136363636363636,euphoric,3,N
herd,0.21272,0.0454545454545454,transported,2,N
rioter,0.21264,0.136363636363636,ravished,1,N
cious,0.21264,0.0909090909090909,exultant,2,N
marseilles,0.2126,0.136363636363636,enraptured,1,N
shirtwaist,0.21257,0.0909090909090909,ravished,2,N
accusation,0.21246,0.0454545454545454,jubilant,2,N
action,0.21233,0.0454545454545454,orgasmic,1,N
collapse,0.2123,0.0454545454545454,transported,3,N
sugar,0.21206,0.0909090909090909,transported,1,N
motorcycle,0.21186,0.0454545454545454,transported,2,N
conspire,0.21186,0.136363636363636,exultant,1,N
connect,0.21105,0.0454545454545454,transported,3,N
distance,0.21095,0.0454545454545454,transported,6,N
fide,0.21089,0.0454545454545454,beatific,2,N
wafer,0.21079,0.0454545454545454,transported,1,N
drain,0.21063,0.0454545454545454,transported,2,N
opposite,0.2106,0.0454545454545454,transported,3,N
claudia,0.21051,0.0454545454545454,ravished,1,N
drop,0.21044,0.0454545454545454,transported,14,N
indefinite,0.21023,0.0909090909090909,beatific,2,N
fragment,0.21001,0.0454545454545454,transported,3,N
foxtrot,0.20955,0.0909090909090909,exultant,1,N
yard,0.20907,0.0454545454545454,transported,9,N
kike,0.20899,0.0454545454545454,ravished,1,N
sharply,0.2089,0.0454545454545454,transported,7,N
detect,0.20878,0.0454545454545454,transported,1,N
raid,0.20862,0.0454545454545454,transported,1,N
flink,0.20852,0.0909090909090909,beatific,1,N
knotted,0.20847,0.0909090909090909,orgasmic,1,N
caramel,0.20832,0.0454545454545454,orgasmic,1,N
sauterne,0.20828,0.136363636363636,rhapsodic,1,N
accuse,0.20818,0.0454545454545454,jubilant,2,N
gilda,0.20815,0.136363636363636,rhapsodic,1,N
million,0.20815,0.0454545454545454,transported,3,N
colonial,0.208,0.0454545454545454,transported,1,N
greenhouse,0.2079,0.0454545454545454,transported,1,N
enlargement,0.20768,0.0454545454545454,orgasmic,1,N
crunch,0.20756,0.0909090909090909,euphoric,2,N
seaward,0.20737,0.0909090909090909,ravished,1,N
noun,0.20721,0.0454545454545454,beatific,1,N
dominant,0.20715,0.0454545454545454,orgasmic,1,N
defunct,0.20709,0.0454545454545454,transported,1,N
juice,0.20696,0.0454545454545454,orgasmic,1,N
gun,0.20674,0.0454545454545454,transported,3,N
lip,0.20661,0.0454545454545454,orgasmic,12,N
floor,0.20633,0.0454545454545454,transported,15,N
d.,0.20608,0.0909090909090909,exultant,1,N
uncertainty,0.20549,0.0454545454545454,euphoric,1,N
slagle,0.20528,0.0454545454545454,beatific,1,N
rove,0.20507,0.0909090909090909,ravished,1,N
kaiser,0.20504,0.0454545454545454,beatific,1,N
wheel,0.20477,0.0454545454545454,transported,12,N
chest,0.20466,0.0454545454545454,orgasmic,1,N
handle,0.20441,0.0454545454545454,transported,1,N
irregularly,0.20437,0.136363636363636,ravished,1,N
consent,0.20399,0.0454545454545454,transported,1,N
turbulence,0.20383,0.0454545454545454,euphoric,1,N
ewing,0.20373,0.0454545454545454,rhapsodic,2,N
dilatory,0.20371,0.136363636363636,rhapsodic,2,V
dip,0.20365,0.0454545454545454,orgasmic,1,N
peninsula,0.20335,0.0454545454545454,transported,1,N
importer,0.20332,0.0454545454545454,transported,1,N
horace,0.20329,0.0909090909090909,exultant,1,B
transition,0.20315,0.0454545454545454,transported,1,N
original,0.20305,0.0454545454545454,transported,1,N
mineral,0.20286,0.0454545454545454,transported,1,I
stouter,0.20285,0.0909090909090909,exultant,1,S
rotogravure,0.20282,0.0909090909090909,exultant,1,N
age,0.20279,0.0454545454545454,transported,5,N
capitalist,0.20277,0.0454545454545454,jubilant,1,N
reduce,0.20268,0.0454545454545454,transported,1,N
sideways,0.20259,0.0454545454545454,transported,2,N
bulkiness,0.20256,0.136363636363636,exultant,1,I
unimportant,0.20253,0.0454545454545454,beatific,1,N
commensurate,0.20248,0.0454545454545454,beatific,1,N
echo,0.20244,0.0454545454545454,jubilant,3,N
rope,0.20243,0.0454545454545454,transported,2,N
mile,0.20236,0.0454545454545454,transported,9,N
lower,0.20218,0.0454545454545454,transported,2,N
float,0.20215,0.0454545454545454,transported,8,N
declaration,0.20207,0.0454545454545454,jubilant,1,N
mashed,0.20189,0.0454545454545454,orgasmic,1,N
assertion,0.20189,0.0454545454545454,jubilant,1,N
plaza,0.20162,0.0454545454545454,jubilant,4,N
accidental,0.20149,0.0454545454545454,transported,3,N
noon,0.20149,0.0454545454545454,transported,8,N
commuting,0.20125,0.0454545454545454,transported,2,B
a.,0.20122,0.0454545454545454,exultant,1,N
paternal,0.20119,0.0454545454545454,beatific,2,N
border,0.20112,0.0454545454545454,transported,2,N
suicide,0.201,0.0454545454545454,transported,1,N
hawthorn,0.20097,0.0454545454545454,beatific,1,N
corky,0.20091,0.0454545454545454,rhapsodic,1,N
quicken,0.20084,0.0909090909090909,exultant,1,N
pant,0.20078,0.0454545454545454,orgasmic,2,N
fruit,0.20062,0.0454545454545454,transported,2,N
hydroplane,0.20053,0.0454545454545454,rhapsodic,4,N
breast,0.20051,0.0454545454545454,orgasmic,3,N
dissolve,0.20048,0.0454545454545454,euphoric,2,N
hotel,0.20042,0.0454545454545454,transported,8,N
invention,0.20027,0.0454545454545454,transported,2,N
criminal,0.20022,0.0454545454545454,transported,1,N
awning,0.20021,0.0454545454545454,beatific,1,N
specific,0.19996,0.0454545454545454,transported,1,N
formation,0.19968,0.0454545454545454,transported,1,N
distort,0.19961,0.0454545454545454,beatific,2,N
outa,0.19955,0.0454545454545454,ravished,1,N
extinguish,0.19951,0.136363636363636,transported,2,N
smash,0.1995,0.0454545454545454,euphoric,2,N
crawl,0.1995,0.0454545454545454,orgasmic,2,N
overhead,0.19938,0.0454545454545454,transported,7,N
etty,0.19934,0.0909090909090909,beatific,1,N
copper,0.19921,0.0454545454545454,transported,1,N
stack,0.19892,0.0454545454545454,transported,1,N
glare,0.19887,0.0454545454545454,beatific,3,N
modesty,0.19886,0.0909090909090909,beatific,1,N
trinity,0.19855,0.0454545454545454,beatific,1,N
dismount,0.19831,0.0454545454545454,exultant,1,N
daylight,0.19827,0.0909090909090909,transported,1,N
apartment,0.19782,0.0454545454545454,transported,10,N
subway,0.19779,0.0454545454545454,transported,2,N
swinge,0.19771,0.0909090909090909,ravished,4,N
volume,0.19768,0.0454545454545454,transported,2,B
muldoon,0.19767,0.0454545454545454,rhapsodic,2,N
ear,0.1973,0.0454545454545454,orgasmic,10,N
relation,0.19713,0.0454545454545454,transported,1,N
control,0.19708,0.0454545454545454,transported,8,N
brick,0.197,0.0454545454545454,transported,6,N
swindler,0.19695,0.0454545454545454,ravished,1,N
pump,0.19689,0.0454545454545454,transported,5,N
workman,0.19681,0.0909090909090909,ravished,2,N
brittle,0.19613,0.0909090909090909,euphoric,1,N
verandas,0.19598,0.0909090909090909,ravished,1,N
mindedness,0.19596,0.0909090909090909,beatific,2,L
embroider,0.1959,0.0454545454545454,rhapsodic,1,N
lutheran,0.19578,0.0454545454545454,beatific,2,N
nosed,0.19558,0.0454545454545454,ravished,2,N
chin,0.1955,0.0454545454545454,orgasmic,4,N
inappropriate,0.1953,0.0454545454545454,orgasmic,1,N
knob,0.19516,0.0454545454545454,orgasmic,1,N
smokeing,0.19412,0.0454545454545454,rhapsodic,1,N
julep,0.19334,0.0454545454545454,euphoric,3,N
honey,0.19313,0.0454545454545454,orgasmic,2,N
brute,0.19305,0.0454545454545454,beatific,1,N
indian,0.1927,0.0454545454545454,orgasmic,1,N
indeterminate,0.19168,0.0454545454545454,rhapsodic,1,N
jaqueline,0.1916,0.0909090909090909,ravished,1,N
circumstantial,0.19095,0.0909090909090909,beatific,1,N
sigourney,0.19084,0.0909090909090909,beatific,1,L
swede,0.19016,0.0454545454545454,orgasmic,1,N
skirt,0.18918,0.0454545454545454,orgasmic,1,N
hor,0.18909,0.0454545454545454,ravished,1,N
underwear,0.18909,0.0454545454545454,orgasmic,2,N
toilet,0.18898,0.0454545454545454,orgasmic,1,N
noise,0.18859,0.0454545454545454,orgasmic,1,N
lightly,0.18849,0.0454545454545454,ravished,3,N
nonexistent,0.18834,0.0454545454545454,beatific,1,N
washstand,0.18799,0.0454545454545454,ravished,1,N
decency,0.18795,0.0454545454545454,beatific,3,N
irregularity,0.18772,0.0454545454545454,beatific,1,N
pammy,0.18762,0.0454545454545454,ravished,1,N
trouser,0.18702,0.0454545454545454,orgasmic,2,N
façade,0.18696,0.0454545454545454,beatific,1,N
montenegro,0.18678,0.0454545454545454,ravished,7,N
punch,0.18633,0.0454545454545454,orgasmic,1,N
dive,0.18629,0.0454545454545454,orgasmic,1,N
lemme,0.18594,0.0454545454545454,orgasmic,1,N
intermittent,0.18583,0.0909090909090909,orgasmic,2,N
hindenburg,0.18547,0.0909090909090909,ravished,1,N
leg,0.18527,0.0454545454545454,orgasmic,4,N
addenda,0.1851,0.0454545454545454,rhapsodic,1,N
